OBJECTID,X,Y,Z,Layer,URL,Text,MUTCD,Width,Height,Condition,Orientation,Longitude,Latitude,matched,match_idx,match_distance,Source,ACTUAL_TEXT,AGREEMENT_CONTACT_INFO,CC_LATITUDE,CC_LONGITUDE,CC_OWNER_ID_SECTION,CC_SIGN_AGE,CC_SIGN_BACKGRD_COLOR_ID,CC_SIGN_BCK_STAMP,CC_SIGN_BORDER_COLOR_ID,CC_SIGN_COMP_CLASS_ID,CC_SIGN_DESCRIPTON,CC_SIGN_DIMENSIONS,CC_SIGN_DIR_ID,CC_SIGN_DIST_ED_OF_PAVE,CC_SIGN_FACI_ID,CC_SIGN_FAC_TYP_SIGN_ID,CC_SIGN_FUNC_LOC_ID,CC_SIGN_GROUND_MOUND_TYP_ID,CC_SIGN_INSPECTION_CMT_ID,CC_SIGN_INSPECTION_COND_ID,CC_SIGN_INSP_DATE,CC_SIGN_INT_LOC_ID,CC_SIGN_ITS_TYP_ID,CC_SIGN_LEGEND_COLOR_ID,CC_SIGN_MATERIAL_ID,CC_SIGN_MIN_LOC_ID,CC_SIGN_MM,CC_SIGN_MSR_ID,CC_SIGN_NOMENCLATURE_ID,CC_SIGN_NO_POST_GRD_MNT_ID,CC_SIGN_PENNDOT_MAT_NUM_ID,CC_SIGN_POST_MSR_ID,CC_SIGN_PTC_MAT_NUM_ID,CC_SIGN_PTC_PENNDOT_NUM_ID,CC_SIGN_RECON_COMM,CC_SIGN_RECON_PROJ,CC_SIGN_REFLECTIVITY_ID,CC_SIGN_SAP_EQIP_NBR,CC_SIGN_SHEETING_ID,CC_SIGN_SIZE,CC_SIGN_STATION,CC_SIGN_STR_MOUNT_TYPE_ID,CC_SIGN_TMP_OBJECTID,CC_SIGN_TMP_PHOTOB,CC_SIGN_TMP_PHOTOF,CC_SIGN_TP_LANE,COMMENT_ID,COMMENT_STR,DATE_UPDATE,EASTING,FABRICATION_AGREEMENT,INSTALL_AGREEMENT,INTERFACE_TRIGGER_DATE,IS_BREAKAWAY,JURISDICTION,LAT,LOAD_DATE,LOC_IDENT,NORTHING,NOTES,ORIGIN,ORIG_KEY,OWNER_ID,OWNER_NET,PERIODIC_MAINT_ID,POSITION_NAME,QA_DATA_FLAG,QA_PHOTO_FLAG,READABLE_TRAVEL_DIR,REPLACED,RETIRED,SIGN_CLASS_CODE_ID,SIGN_CURRENT_CONDITION,SIGN_NAME,SIGN_STATUS_ID,SIGN_SUPPORT_H_ID,SIGN_SUPPORT_ID,SIZE_HEIGHT,SIZE_UNIT_ID,SIZE_WIDTH,SUP_EXT_CD,SYMBOL,TRAVEL_DIRECTION,USER_UPDATE,VARIABLE_SIGN_HEIGHT,VARIABLE_SIGN_WIDTH
1309,1465088.039,320108.5069,1027.988683,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7ab66216-6b42-4c2a-b59b-bd5c472bb291,ONE WAY,R6-1,4.780451908,1.778051886,,-143.8876204,-79.55224907,40.1979607,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,1507375.189,291629.1739,1823.07094,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e1804c05-7386-4bdc-9060-f16f3c2f8311,"KEEP RIGHT
EXCEPT
TO PASS",R4-16,2.317303102,3.155028283,,-118.199506,-79.39899145,40.12206526,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,1445983.705,334326.5012,1077.561826,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-531c563d-de83-46a0-917a-941b5ce08d0c,EXCEPT TO PASS,R3-8b,5.453426895,2.248353495,,49.11108231,-79.62170245,40.235891,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,1499955.376,301148.0504,1697.312224,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6721b201-4093-4b28-b161-c4e9ae1cf042,MILE 86.9,D10-1,1.016862299,3.867307448,,140.4020631,-79.42616453,40.14780746,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,1452667.445,327125.0912,1029.605471,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4b541cbb-ff74-4463-a73e-bde9c93f97df,,D3-1,29.66387703,4.263805825,,55.5896323,-79.59722819,40.21651325,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,1452653.04,327140.0504,1028.048857,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-11b17b78-5202-4dff-aba9-455fadab7ca7,MILE 7.9,D10-1,9.55668222,4.024096292,,-86.59550659,-79.59728088,40.21655347,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,1452661.066,327129.0096,1029.196768,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a5c5cc29-6a39-4074-9f34-9414c35b145f,"MILE
7
5.9",D10-1,13.07223379,3.826386438,,54.50436513,-79.59725132,40.21652363,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,1452654.623,327137.3815,1027.808762,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ce3c201c-46ff-44ce-a201-a6adace9dbed,MILE 7.9,D10-1,8.52802153,4.660261181,,72.39359576,-79.59727502,40.21654624,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1464998.704,320012.5489,1032.804003,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f922be03-1d2f-4821-a0f1-05d38db56f2a,No Parking,R8-3,5.360112177,7.615311979,,-80.08725112,-79.5525618,40.19769234,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,1478456.98,310537.0905,1182.369924,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-649fd6d8-099e-40d1-b5f4-61e6c9b638d5,NO PARKING,R8-3,1.471848596,3.887310163,,15.29004917,-79.50371973,40.17243045,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,1478457.708,310536.9191,1179.744746,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ac40693b-ef12-49b3-88df-aeaa34653599,,M6-1,0.213761863,0.185027527,,61.46332687,-79.50371711,40.17243002,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,1453836.816,325929.3652,1036.830753,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4807f148-30b4-4cbd-8902-8a5655eac1d0,"ATTRACTION - EXIT 75
DIRECTIONS AT EXIT",D5-1,18.78800195,7.022370539,,125.7286476,-79.59295248,40.21329866,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,1478109.308,310897.7964,1177.388299,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-37aaf507-9d62-49b5-b3a6-7892782271b9,US,M1-4,0.797092269,0.480455449,,103.2616334,-79.50498926,40.17340147,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,1461064.427,322884.5468,1006.723691,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f99f893c-2396-4331-873f-b0e07f3834ff,"MILE
77
.8",D10-1,1.022227978,3.425782622,,-59.78565872,-79.56685426,40.20535326,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,1431090.375,380690.6387,1149.961031,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f8770b7f-250f-42f7-8e75-f30ac98d8891,,R2-1,1.358523047,1.488536983,,-101.3987516,-79.67866158,40.362254,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,1472054.559,314297.9957,1151.452365,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c8008a65-77f0-4890-8a3c-cf8ff4a02017,MILE 80.5,D10-1,14.48942056,5.149876768,,105.3078539,-79.52689674,40.18240112,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,1472050.243,314298.6461,1150.828898,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9022f849-c73e-4ae3-b388-c03c79a18e1c,805,D10-1,9.748450003,8.587380441,,53.14672301,-79.52691223,40.18240267,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,1472045.94,314299.9324,1150.427705,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-053e0452-70d1-4bfb-b22c-a06b1b3d965d,MILE 80.5,D10-1,21.22835203,6.82608079,,55.77007499,-79.52692772,40.18240596,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,1472036.239,314303.9822,1149.940756,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d79616ef-c77a-4a06-ab89-b95a6cbb48de,"MILE
80.5",D10-1,28.27248839,5.170695722,,-136.4885854,-79.52696272,40.18241654,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,1472031.657,314305.597,1149.604443,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-422ffff8-9f2f-4f6c-a900-7db1f8d3b6ab,0.5,D10-1,23.04193314,3.415869654,,35.45030419,-79.52697923,40.18242072,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1472051.512,314299.2084,1151.222232,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3746c10e-8986-405b-8584-10e1d055a514,"MILE
80.5",D10-1,13.11415799,5.336675552,,-92.24403626,-79.52690773,40.18240428,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,1472028.947,314309.6003,1150.535037,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1afbc563-d96e-4750-80a4-ac7b9cdc4ed4,MILE 80.5,D10-1,35.08354289,5.950259166,,43.41008095,-79.52698922,40.18243155,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,1432637.096,357533.229,1104.61108,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-40d786e9-838a-416f-9e1e-ecc1ec71d889,,D1-1,0.20409297,0.397564288,,24.73279095,-79.67130464,40.29879356,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,1432637.314,357533.3187,1105.882443,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-980f478b-cba8-47db-9c50-03286dac9c9d,"MILE
68
.3",D10-1,1.142032096,2.531222141,,-5.740041225,-79.67130387,40.29879382,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,1482916.969,307916.5345,1213.015498,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-534fab83-4f85-4ded-8332-32ea61ae6aa5,,W1-8R,0.837447104,1.132422724,,-1.702989834,-79.48757838,40.16548018,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,1482916.772,307916.5714,1211.581786,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-69b858e5-8f98-4b3d-b8f7-ed55521a99a3,,W1-8L,0.05951825,0.948595073,,-131.6920075,-79.48757909,40.16548027,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1458339.923,324454.2974,1008.107542,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1d205398-d58f-4201-a9d8-b52dc5c156d5,7.2,D10-1,0.877662364,1.493604834,,129.216835,-79.57672272,40.20950717,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,1464359.448,320542.1568,1026.956614,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-99f42ae1-49b1-48f2-819b-a9805a5d713a,,R6-1,2.60262848,0.573477913,,-136.2018188,-79.55488848,40.19911002,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,1482402.054,308256.6775,1192.275601,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-96f566bc-3d4d-4a57-9e04-28558772bbb9,2.8,D10-1,14.72900572,0.902825623,,39.08524791,-79.48944441,40.1663859,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,1482397.522,308257.8437,1191.903394,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7503bd33-dcf5-411f-89e0-a05455411d55,0.8,M1-5,13.83304332,0.490971746,,-146.3803862,-79.48946071,40.16638886,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,1482429.296,308261.296,1195.51238,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2fb5e155-200d-4fff-9d7c-9032be4c2a63,"W E
8 2 8",D10-1,49.31288278,8.840157602,,105.8258815,-79.48934728,40.16640005,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,1482428.471,308255.6891,1194.089882,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4508492c-b046-454c-b1e9-24b40b042be9,"8
2.8",D10-1,47.90977035,5.851540539,,-71.93774663,-79.48934984,40.16638462,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,1482407.062,308254.635,1192.455823,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ffe131e4-d6c7-4fb1-acf3-eee4b178a88f,0.8,D10-1,16.23616013,0.554933142,,-135.4151101,-79.48942635,40.16638057,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,1482416.456,308252.7415,1192.997038,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3ca8a26f-21f1-48ef-909b-c0070880614a,2.8,D10-1,24.0232974,0.800139912,,66.9953997,-79.48939261,40.16637588,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,1482417.388,308259.1557,1193.586613,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-377716d7-7bbb-4108-8dad-f8d77971e87b,MILE 82.8,D10-1,52.45141931,4.767333828,,76.20835589,-79.48938973,40.16639353,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,1482419.565,308265.3554,1194.933519,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-288b2571-0d31-45ee-9959-e8b3b4288160,"MILE
82.8",D10-1,51.89822673,6.681571886,,83.95877813,-79.48938238,40.16641067,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,1482405.803,308264.0433,1194.08843,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-cd3b6609-fa40-46c7-ad6e-4c46545aa16a,"MILE
82.8",D10-1,68.62980215,7.684927249,,55.8765872,-79.48943152,40.16640632,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,1430906.629,364336.8636,1096.502862,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f9b0b80a-2a13-46f9-b432-53341c9f94b3,MILE 66.9,D10-1,1.037213686,2.674275936,,-4.144924241,-79.67803965,40.31736193,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,1461362.076,322917.1277,1019.310364,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d2e38b40-aa8f-4727-b6a8-f8b841b64afe,P,R7-1,2.354370938,2.246169755,,-53.44859226,-79.56579124,40.20545948,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,1498255.091,303501.7399,1603.97966,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ce94d88f-66ae-488d-9434-5a758b0636ff,,R2-1,0.189775906,0.155139624,,-106.5956053,-79.43240603,40.15417865,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,1430401.432,379160.7259,1173.789575,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2b6e5723-42df-4ec0-964d-1a708aa00dbc,,D1-1,12.96447006,12.33944934,,-136.4032323,-79.68101324,40.35801402,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,1478295.566,310654.917,1177.381191,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-dccb167d-9336-4650-9559-7d48f8e40e11,"EMERGENCY
CELLULAR
*11",D12-3,1.230816929,2.779826007,,149.0402241,-79.5043056,40.17274503,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,1489091.878,302728.6632,1346.090946,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ed803dca-1cd6-4e03-bb52-ff6e94f34e83,ONE WAY,R6-1,6.695603198,2.082666407,,-159.8708642,-79.46512759,40.15157304,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,1497637.941,303939.575,1596.986638,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-48cbcba6-a5f9-4961-a1ad-61cc28422aa6,"MILE
86.2",D10-1,0.943266648,4.074015473,,116.1025476,-79.43464336,40.15534804,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,1451386.731,328118.1937,981.7843312,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-85554a9a-cf72-498d-8928-3b1086c3065d,YIELD,R1-2,1.589705301,0.250964874,,147.4790102,-79.60188773,40.21916517,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,1501494.872,299722.9741,1757.434436,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-814b296f-3c44-4979-846f-cce86f9e77e5,55 MPH,W13-1P,0.722403868,2.573668464,,-54.68947955,-79.42056205,40.14397627,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,1430821.417,362147.5609,1103.135366,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0d21864f-7c54-4310-8942-3cf683b0b08f,,W1-8R,3.765202627,0.456092979,,-110.3012381,-79.67817376,40.31134851,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,1482966.322,307868.9128,1214.248914,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3f74540a-2694-42e9-8f2e-00a1c229a631,,W1-8L,10.37909091,2.506551773,,-88.70366886,-79.48739847,40.16535215,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,1493581.035,302181.8325,1457.242867,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-90cbd283-2055-46c9-a82c-1959cc5e14c8,,W1-8R,3.121821053,3.932486013,,59.91905051,-79.44903356,40.15031042,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,1440429.376,340115.7655,1056.383741,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-562db82f-90bd-4fa1-ae76-a8d99a59ff67,Push Button Wait For Walk Signal,R10-3e,0.220661972,0.401736898,,77.63264859,-79.64203676,40.25145446,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,1427812.092,374467.0516,1037.809056,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-17023e49-9a6d-4618-aabf-a8b44141ed31,MILE 64.8,D10-1,1.169457805,3.575036422,,24.86246914,-79.68993239,40.34497704,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,1441599.519,337579.2968,1034.763312,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d649e6cd-fcea-46d2-8b35-5e618a0db5aa,"WEST
76
MILE
73
.0",D10-1,80.02923494,6.391237616,,-11.25541092,-79.63765128,40.244562,False,-1,,File 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
