OBJECTID,X,Y,Z,Layer,GUID,MUTCD,width,height,content,comments,condition,assembly_id,Longitude,Latitude
2424,417552.0255981963,3155468.178604241,149.9064702410251,Sign,86edac3b-6f5c-47b2-a310-9b90bf5edb27,R2-1,0.8178052395654772,0.9732685713102548,SPEED LIMIT 45,,Good,8d512250-de86-4d0d-b1e7-cc0e57990119,-99.842635724362,28.52334920983061
2425,437487.6450353311,3160940.934242208,137.1462930133566,Sign,4f295f97-1301-4052-94af-551a814c5c6e,R20-1TP,0.6485850019895464,0.5135941754995794,"NEXT
4 MILES",,Good,68b76cf6-6987-4eb2-b81d-dc98d3a0b222,-99.63919976067756,28.5738573069492
2426,435136.4027662007,3160997.430602239,133.851469389163,Sign,dc27217b-606f-4696-969b-8045d356367c,R4-1,0.6894742752775255,0.8368873305701074,DO NOT PASS,,Good,556afaf4-2276-46f9-a1a3-e85eb34b73c0,-99.66324352259271,28.574251865704177
2427,418542.0503473381,3156128.543293187,163.3300560135394,Sign,9561a295-290c-4068-a576-c7d132271b6f,M1-6T,0.6469933623284652,0.6721907770464295,85 TEXAS,,Good,89f0504d-a43f-4547-b2e2-6cc9c66ad5d3,-99.83256517913547,28.52937180735655
2428,416873.1668352361,3154102.957254711,161.5143972272053,Sign,fd0c90c0-6de2-4eb9-bc95-f6e1fb683943,M1-6FS,0.6921580090576632,0.5716756972738078,FARM ROAD 1917,,Good,800d6212-5aa5-4863-b717-5ad7bcaf14f6,-99.8494744194912,28.51098403402713
2429,417942.342149507,3155711.441962653,155.8683101916686,Sign,3b928874-78c4-4852-8d0c-fa570c0f6b2c,R19-6T,1.289466879632571,0.8646284892007456,LITTERING PROHIBITED $10-2000 FINE STATE LAW,,Good,145706d6-2cb6-476f-90d4-c48b25b51b4a,-99.8386643365376,28.525569499064925
2430,417944.2003554169,3153408.066642857,165.2725968593732,Sign,49921cea-dc4f-4729-8f0d-9df709db0426,R2-1,0.8449997714231476,1.009672969852353,SPEED LIMIT 65,,Good,0bc26377-64be-41aa-bdbe-32a2639a53d2,-99.83848088205201,28.50478016564725
2431,417757.9913182845,3155609.243201989,150.1493501886725,Sign,6282ad15-d721-4796-ad8b-bc8f28ded552,R5-2,0.6823555843363067,0.6789910834241523,,,Good,f5af50f4-3364-4468-b8e2-3a58e7fab594,-99.84054099707336,28.524635446369736
2432,417951.7861138957,3153424.250174322,165.1289040809497,Sign,a1eda939-fd2b-4ade-84be-70193f23c21d,R2-1,0.857433391956487,1.025942101505706,SPEED LIMIT 65,,Good,5bbc45ef-2050-42d2-8e96-969df640819c,-99.83840452919105,28.504926710882003
2433,417701.5509826848,3155572.035618523,149.895929637365,Sign,e2050025-809e-4c3f-a335-c320f72f4f11,I-2aT,2.063411949286396,0.6792082783747959,Carrizo Springs CITY LIMIT POP 5800,,Good,3c991b5b-230d-4f8e-ad4c-83022c5b4a35,-99.8411151194587,28.524296054382845
2434,417717.6213180457,3155554.937472819,150.1942101595923,Sign,a41a0e8d-d4fb-431b-a386-6e62f071fd30,D14-4T,1.319215010660467,1.283953115427045,ADOPT A HIGHWAY NEXT 2 MILES EMPLOYEES OF CHESAPEAKE ENERGY,,Good,bbc393bf-5151-4e27-a369-1f611a882c0a,-99.84094966551876,28.524142749647858
2435,438974.2845533777,3160942.298604337,148.4629931086674,Sign,e4fd2345-a72c-4d3d-a3f3-e32d954115f1,W9-1,0.983271649360142,0.9822927638405596,RIGHT LANE ENDS,,Good,c2737e81-52b6-425a-9b4f-c2404067cc40,-99.62399943424258,28.573940372313135
2436,417645.0030537982,3155498.912459759,149.9917351864278,Sign,cc142697-480f-4f5e-8328-3676010be479,M1-6FS,0.682798640323753,0.6366464657813092,FARM ROAD 1556,,Good,eba86073-e1cb-406b-9b11-5ddb2aa5a305,-99.84168776275715,28.52363249261404
2437,419295.7717702267,3152558.027881155,165.5064318394288,Sign,653f87fb-9952-4be3-9c3a-5e6626894d1e,W11-10,0.975938864400411,0.9538930297734328,,,Good,7988e3fe-e14b-4214-9c81-c879ff6f63db,-99.82461148662131,28.497192473870715
2438,419198.69688125,3152601.999370312,163.9294469161987,Sign,7b5288eb-32b5-4cc6-b7c1-bfae0921743a,R5-2a,0.4990935921669006,0.6631808876991272,NO TRACTOR TRAILER TRUCKS ALLOWED,,Remove,a2e5dc09-7e44-4eb2-9086-6f996d5e6c84,-99.82560637291758,28.49758332686135
2439,439448.4434260518,3136606.746265145,133.0059854527935,Sign,f6647bd9-3a10-479e-8382-f2c0acd08612,D3-3aT,1.743600699254949,0.3471965245083289,Cemetery →,,Good,e4f7e53a-65ea-433b-9b9d-dacced3e6144,-99.61787237422057,28.35430607612503
2440,419147.9492732907,3152651.658459135,165.9219263456762,Sign,ac83f658-e88b-405b-b4f0-a841438cad69,R7-1,0.3531848531607487,0.5006050584279746,NO PARKING ANY TIME,,Good,aca2da96-d5bb-4ac3-a64f-83aedf345faf,-99.82612834495858,28.49802838455853
2441,434766.8759709286,3160983.366704051,138.9460958410054,Sign,19054994-0c69-4cc6-8284-123369fa6bf2,R2-1,0.8407531531395482,0.9621730317375564, 75,,Good,213ea95a-ed8b-4b18-a3a3-bf7b99257450,-99.66702099893767,28.574106406027372
2442,419046.0708708783,3152715.67620206,166.8344966378063,Sign,4eef1e00-eb8f-4656-925e-dab98f35c126,R7-1,0.368580084005783,0.4936579577539245,NO PARKING ANY TIME,,Good,4e545081-7bc4-4873-a60b-32220c977608,-99.82717373260208,28.498599858826186
2443,416878.2492503829,3154133.218470293,159.9438536884263,Sign,41ee5654-8710-49ac-94f9-5762c2140055,R2-1,0.793525633639,1.003086452442353,SPEED LIMIT 45,,Good,b7699376-b842-4e11-85ea-0298e6f8f691,-99.84942467520789,28.511257485095488
2444,439274.9079262171,3136628.407154283,133.4825817272067,Sign,cb19c2c1-724c-4b3d-b18e-8a321ba1a357,D2-1,1.277034000852298,0.386212827258643,Catarina,,Good,910bd022-ce59-4e96-ae05-f4e94d6a4894,-99.61964419323823,28.354493559734472
2445,419013.8874177903,3152755.874972764,167.087170496583,Sign,b88009a1-2cc7-4f10-a581-a7ae1b699118,R7-1,0.3700929877909773,0.5057501874993937,NO PARKING ANY TIME,,Good,5f76ace4-0106-4f7f-9f00-dba7461fdc2c,-99.82750538006913,28.498960679142677
2446,419500.4672355579,3152427.491723749,163.3644868228585,Sign,9123ae21-ad5a-4010-a72e-4048e88f2b5a,M2-1,0.6148423144221982,0.3892843425273887,JCT,,Good,f471b075-553d-4c04-a35b-6989226b0632,-99.8225110121445,28.49602696391707
2447,416111.7796859155,3155250.960338685,155.0433154599741,Sign,3870bf2a-6f67-4c58-ab9d-ad7c063ca786,R10-3e,0.2974208891391753,0.405811451518195,Push Button Wait For Walk Signal,,Good,aeb27813-d94a-4a71-8688-f60df8ff6fd8,-99.85733813828489,28.52129659311321
2448,417067.2984483789,3153958.890650976,160.9111479697749,Sign,5f0ced09-7aa8-4d3d-ad8d-ff1bb08f2e8c,D1-2a,2.157282070044206,0.8873295537709227,Asherton 7 Laredo 79,,Good,7a702178-ef72-47de-97bb-82af62bfa673,-99.84748036997728,28.509696128226814
2449,416075.9390580333,3155230.401679054,157.3569465437904,Sign,9497fa75-e50d-4e2b-ac5e-1f8d079cfafa,R7-1,0.3489126563072203,0.5075547626136145,NO PARKING ANY TIME,,Good,3bc12646-497e-4946-b8a0-1548748ebe95,-99.85770289422571,28.52110872712475
2450,416047.8242495082,3155237.159571061,157.5996018536389,Sign,6c8f51c4-6d4d-4923-a208-d0d22cf78248,D1-3,1.901245553679717,0.9505366651325812,Crystal City Uvalde Laredo,,Good,68bf1d54-9692-4f35-be00-929d8c00c1fb,-99.85799069459901,28.52116790689347
2451,438663.413166578,3136778.312258642,136.0777564710006,Sign,9bd71139-9ccf-4906-bbf5-d3d40533c9d3,R2-1,1.010073271822734,1.258888655445074,SPEED LIMIT 60,,Good,9117cf89-a963-4915-8597-6abc6f1d4c38,-99.62589157194829,28.35581815295386
2452,428871.5429478803,3144369.622935653,166.5201735943556,Sign,8c48c46f-b10a-4f93-8573-71e8a7ef7800,OM1-3,0.4745843384085692,0.4806794772450682,,,Good,4e0bd87d-10dc-4de1-80af-afe36c71a71a,-99.72627063204814,28.423842573406144
2453,428874.1412384869,3144385.452673125,167.5601082881913,Sign,be521090-9fd4-4bcd-b879-27e6068edad3,M1-6FS,0.6884023470546005,0.5296230193814468,FARM ROAD 2522,,Good,181ab017-7a3c-4b84-83e0-d2b55683f354,-99.7262450786332,28.423985594279394
2454,428522.678577797,3144533.130167119,165.8383877724409,Sign,df6aec9d-8f5b-45bf-ab9f-3611f89b86f0,M1-6FS,0.6588707990195354,0.7284806333653209,FARM ROAD 2522,,Good,a50591f0-94b7-4651-88b2-e5084454370a,-99.72984266432756,28.425299343563534
2455,416058.9653764766,3155107.491745464,156.1869997549802,Sign,c3e182da-3b87-4546-9a90-b1587a5f6d1b,R3-9B,0.6640893246537731,0.9662634194581804,CENTER LANE ONLY,,Good,bc96c799-e8e5-4421-a400-0e62bb02bd1f,-99.85786736905521,28.5199982967704
2456,433554.1559701179,3141296.291801633,151.0574375074357,Sign,7090c803-3a02-4c9e-b741-10691e41d203,W9-2,1.090737575449029,1.06930310810894,LANE ENDS MERGE LEFT,,Good,23abb120-f017-4a0a-8118-7d5e8c617a7e,-99.67828401919226,28.39634894659363
2457,424606.9853746709,3158296.538704355,139.5038177911192,Sign,92b43e98-d2d3-4581-9d26-b7a84e44693f,D5-1cT,1.014689619909671,1.006153505710756,PICNIC AREA 1 MILE ACCESSIBLE,,Good,80e3b4e6-fd80-4e66-9afa-7f6804ea6076,-99.77072390554542,28.549305413991647
2458,426274.6603153962,3158298.165767057,142.6541084395722,Sign,eaa06352-1ffa-41c5-9042-f9bc3fd4961c,D5-2bT,0.9780195258356784,0.9916193951250458,PICNIC AREA ACCESSIBLE,,Good,7c41a257-bdac-4610-88dc-5859e67198e7,-99.7536770124105,28.54941580113574
2459,429545.3876500475,3144104.304166894,173.1155697107315,Sign,92315359-692f-4381-917c-f0276c92b693,W11-10,0.950407731567287,0.9657278680816062,,,Good,89f6f4ad-d9d5-4bf9-9939-4430a4368437,-99.71937447021644,28.42148432460017
2460,429361.0770643397,3144200.411690338,171.7010044138879,Sign,b388bba8-3f53-4156-a6ce-9c9d10af0d89,M1-6FS,0.6876533834305145,0.696317533952819,FARM ROAD 2522,,Good,1919db56-f467-433f-82d7-8e9ff9763fe5,-99.72126212462679,28.422341838420532
2461,437356.0859455201,3138092.673240511,140.4163050735369,Sign,e6abc110-3e13-456f-92be-b8451854ec51,R3-8b,1.285459519822471,0.8261349469418373,"LEFT ONLY, STRAIGHT ONLY, RIGHT ONLY",,Good,23f2a4d2-f33c-4cf4-8c12-0a497ddbfd23,-99.63930223193431,28.36762003440045
2462,437268.816374969,3138179.798562055,141.1480602994561,Sign,200a5142-0edd-4247-9122-94964f30d03c,R3-8b,1.29058839744151,0.830157835143149,"LEFT ONLY, STRAIGHT ONLY, RIGHT ONLY",,Good,1192c1a0-024d-4200-a845-008e68d431fe,-99.64019752208368,28.36840226990406
2463,444339.2171118321,3160838.834440919,143.8187524471432,Sign,fc5baca5-a4bc-44fb-8f52-3d87e743151b,M1-6T,0.6618265158838403,0.6242002925391147,85 TEXAS,,Good,7b18d210-8a67-4115-b241-a57f76157203,-99.56913929362294,28.573247659646324
2464,444339.2109328667,3160838.85343944,143.3496979391202,Sign,c90319f0-d7d3-4920-9e32-b9531fdd23c3,M6-4,0.656086617542363,0.3060024954201189,,,Good,7b18d210-8a67-4115-b241-a57f76157203,-99.56913935772408,28.573247830863753
2465,444339.2196719645,3160838.868986074,142.2516441969201,Sign,bea3913e-53ea-4a97-bd85-81a9c383d22f,M6-3,0.6607804888192081,0.4624442849012038,,,Good,7b18d210-8a67-4115-b241-a57f76157203,-99.56913926912445,28.573247971563873
2466,444291.2730125855,3160837.568849618,142.3602470168844,Sign,8be463e1-a4ac-4439-a02c-0de08f696f99,D3-1,0.7017826949061058,0.2462164952404421,,SIGN TEXT NOT CLEAR,Good,2ec2be47-5174-457f-8cb5-4a89269e996a,-99.56962944730994,28.573234179388777
2467,437236.8625523596,3138212.301115429,141.6902125896886,Sign,8e748d14-3499-4fe8-8c16-e6c5e2b0eeed,M1-6FS,0.6464851709694804,0.665258911699351,FARM 2688 ROAD,,Good,c8b4090c-c3d3-4900-9f4e-9d19b7a56090,-99.64052536917627,28.36869411422567
2468,428928.4975597523,3144381.913262764,168.1812868295237,Sign,363fddd0-53c4-4e66-8d5b-541452744439,M1-6FS,0.6807162137917737,0.5735028046491915,FARM ROAD 2522,,Good,a237317b-c768-4c25-95ac-213991137ad0,-99.72568988099552,28.423956606652723
2469,415980.9185004177,3155253.284032166,158.1656507467851,Sign,4ae2d8d8-7ba8-4fc1-a624-60f63ca9d10f,M6-1BR,0.5713201009156388,0.4038332660833452,,,Good,bc065841-2cfa-417a-91d8-1ce8804caeef,-99.8586755870975,28.521309119888862
2470,415735.1619234881,3155147.56575328,161.7600583340973,Sign,05ff6a04-f5e2-4c16-a20f-1d707c73a1f9,D9-13aP,0.6640537510786958,0.1219738353126132,,,Good,cd73b39d-bdc6-4556-a2ec-491668281686,-99.86117923444402,28.520339053521173
2471,416320.0705980705,3155364.348388048,152.6200999328867,Sign,f859a079-60d2-4c13-8ead-3875132372fd,R7-8T,0.3271698178652296,0.484100160452534,PARKING ONLY,,Good,557ef526-40f9-4bc4-aaa7-f17bb193f617,-99.85521785796921,28.52233340430228
2472,416252.9400575308,3155391.468634102,154.07630345691,Sign,150ecf4a-fdc0-4f0f-8f35-b835132ff573,R5-2,0.5111306058903237,0.7088252029093651,NO THRU TRUCKS,,Remove,9d510beb-6223-41cc-b440-41c4fc468cd1,-99.8559058535146,28.52257386020983
2473,428044.3954942476,3158567.06997457,150.9089124044403,Sign,3c422e74-3863-4c33-a615-df418ecd0215,M1-6T,0.6676708165355515,0.7420767545700067,85 Texas,,Good,ee44bd7f-1cbf-4d3d-8846-6ce96c7409d1,-99.73560352865407,28.55194210088223
2474,424899.5624093148,3158316.009802052,139.289354656823,Sign,f8aa4a89-f42b-4e49-b7f0-dcbbaba9b6ae,M1-6T,0.6574354994353738,0.6300231445249895,85 Texas,,Good,a4f9606e-6e14-4c24-a653-f793fc88b272,-99.76773445949216,28.549498100089263
2475,416145.5971026921,3155369.952278491,155.666163562797,Sign,d2839552-27fa-478b-b28c-c112e3d614cf,R3-3,0.6595286437426019,0.9080268854222584,NO THRU TRUCKS,,Good,f936f813-a80e-4f5d-b43f-1fd2f1a57f16,-99.85700124119708,28.522372746548417
2476,416147.188167827,3155456.537609155,156.2611953858286,Sign,f92b267a-7eff-47bb-b15e-95458400649d,M1-6L,0.6458366941287629,0.6421524324525208,LOOP 225,,Good,284857fa-11d6-4fa9-8c70-d71eb9f5e76d,-99.85699130197582,28.523154333071957
2477,416181.3685292181,3155357.318865429,155.8266319865361,Sign,8bd1ed11-cf1b-4781-a564-3a51b83d795e,M6-3,0.5982996221415584,0.3815651498519871,,,Good,c3eca22b-fe38-4ecd-8b88-c1d9e2ef8409,-99.85663476508593,28.522261028097578
2478,416181.3691147272,3155357.296001208,156.301999819465,Sign,fa809684-ef87-4655-ad47-173d4ca8b69b,R14-1,0.6809599060452324,0.5036541653807699,TRUCK ROUTE,,Good,c3eca22b-fe38-4ecd-8b88-c1d9e2ef8409,-99.8566347574343,28.522260821772118
2479,414115.34531875,3156509.845073437,180.1109053894043,Sign,504c02de-63b5-474d-9378-7b76853b4d23,Unknown,0.3007952570915222,0.3554113507270813,STOP,SIGN TEXT NOT CLEAR,Remove,9a2d5ad1-f1a9-4c70-a9e5-c7a2c7933970,-99.87783390247567,28.532528421490213
2480,416380.2148291455,3155881.84423117,153.5794649878517,Sign,c9afb884-ffde-498a-9d6f-7504605cf561,R20-5T,0.9858953201350096,0.888714561053179,TRAFFIC FINES DOUBLE,,Remove,e98be1d0-1446-46f3-86c7-0baa8bbccdc5,-99.8546409060705,28.527007980627747
2481,432179.194928125,3142326.59214375,162.024591247654,Sign,fc3c089b-eb00-4efc-a5da-0f41875309ce,Unknown,0.1839341223239899,0.2805685997009277,,,Remove,cc638aba-4c1d-4cd3-9a3d-313ed3410296,-99.69237934054684,28.405577950870185
2482,417307.7680595275,3157796.372762833,153.0667403759435,Sign,455fa242-a2d0-4cd8-8dd1-7d05bc96fbac,OM1-1,0.5574152157139736,0.5378879009107781,,,Good,76647844-3bc9-483c-b553-182c61b1bc17,-99.84529955061633,28.5443470665794
2483,416374.1644869633,3155933.841186676,153.4994184430689,Sign,ec215bc6-240e-4117-bf5e-25980e1b5e02,R2-1,0.8635873284924668,1.000727151207232,SPEED LIMIT 35,,Good,40794df2-2529-43b7-b45b-41698aeb68c4,-99.85470652431486,28.527476894905643
2484,449589.4227571232,3161205.955551642,149.351972210221,Sign,5458ff05-3ad5-4c5a-afac-036db3cc7c4b,M2-1,0.5530671598276365,0.3657523802335777,JCT,,Good,e1b39249-f153-4b61-aa35-394734db89c1,-99.51547323831423,28.57677588934996
2485,449168.5422697733,3160965.911758754,144.2667014403269,Sign,5f59b5ca-150c-40a1-8013-7dd9bee19c40,M6-1,0.5649237566548411,0.4635436892212235,,,Good,71d8abbc-9dd8-489e-893a-b440fe6c16c0,-99.51976615516664,28.574592797628288
2486,460217.9512271023,3168401.007315448,162.0083536943421,Sign,514e8047-668e-43ca-99ab-39291d630b11,W1-8,0.6432561060405375,0.7511469721794112,,,Good,2b838d45-4778-4ad9-bd6b-e1dddbb4db2e,-99.40704407871746,28.642089658368302
2487,416319.8899618651,3155726.556110539,153.4606475913897,Sign,13007ee0-4d77-44a9-9065-58f0538098aa,SW16-7P,0.818414057967666,0.4462862588260371,,,Good,9fdad87f-4a55-4f26-a8b8-b12346959802,-99.85524608981899,28.52560253307947
2488,416333.2497665352,3155825.011968246,153.5018577249721,Sign,88af7891-f2b9-4c89-acd9-06504229e75f,S1-1,0.9968861224350966,0.9361293412550544,,,Good,55dacfc2-afd6-445d-8095-c33f5c697b26,-99.8551167313312,28.526492015116368
2489,439782.0422550474,3128712.190628548,128.5679061440751,Sign,cc207ee9-52cd-41b8-b563-24e743472782,I-3,1.241326042288956,0.4970313380389249,San Roque Creek,,Good,d10a90ba-2604-48d0-84f5-4bd1c8b05dfc,-99.61405891876213,28.28306238208591
2490,416428.90000625,3156007.960307812,153.9140054985047,Sign,6a1708f5-5906-4683-806d-f5b8eba27a32,R2-1,0.9744119048118592,1.283863067626953,35,,Good,1dbcbae4-ad7a-4abb-b6c0-0730d3af4a00,-99.85415253875294,28.528149382574117
2491,419026.9914576721,3156491.128721333,158.4601800441742,Sign,77e7de78-436a-4b99-87a9-12a3e6172199,R4-3,0.6677073173289433,0.8189703390915463,SLOWER TRAFFIC KEEP RIGHT,,Good,5b8db491-04ed-4cfe-add4-af40d3d4edd0,-99.8276346886536,28.532674664721743
2492,418542.0555510552,3156128.551335886,163.8521107276902,Sign,2a01efa0-14cd-468c-b3a8-63c79da4140e,M3-2,0.668016790917622,0.291300053011037,EAST,,Good,89f0504d-a43f-4547-b2e2-6cc9c66ad5d3,-99.83256512652444,28.52937188027305
2493,439758.5788806108,3127850.899048349,128.6722883200273,Sign,ed5c4afd-88a1-47ce-8529-4038d29fe216,W7-3aP,0.8144845721862031,0.6424332039772288,NEXT 18 MILES,,Good,2d412afa-d2bb-445a-b20a-a860321af1f7,-99.61425356102119,28.275286936436206
2494,418969.2598483055,3156453.105620336,159.2151553481817,Sign,9451d352-80fa-452c-8b17-d7729fb25385,M3-4,0.6384797967618713,0.3010701457891969,WEST,,Good,3b5297d9-3d8c-495e-9323-a9a5cf43ec51,-99.82822203626573,28.53232788487061
2495,439758.5360369736,3127850.825260825,129.6374359065667,Sign,821be629-e48e-4d72-92e2-e1a3f710cfca,W11-10,0.9372412933058414,0.9705444835310266,,,Good,2d412afa-d2bb-445a-b20a-a860321af1f7,-99.61425399403622,28.27528626843541
2496,437135.8173889248,3138272.351598777,141.8829375272617,Sign,a06ba9e0-769b-488f-9d5d-a7915892c639,R3-8b,1.255665707695786,0.7897007376421886,ONLY ONLY ONLY,,Good,f9ea32db-8202-4426-8a4e-4308b01c685e,-99.64155978698973,28.36923129572201
2497,439769.6178085295,3126509.652616642,140.3400287637487,Sign,469c5954-007f-42f4-8550-249bfdccde0c,W9-1,0.9705693844502924,0.9763747577755169,RIGHT LANE ENDS,,Good,cae52090-8980-453d-bda1-ba5f0e8790a3,-99.61407158833815,28.263180785851368
2498,439799.1471554926,3134824.380249097,145.5218908656389,Sign,5224273f-864b-42f5-8168-3e8e0a998e90,D1-2,2.770300010819807,0.8236233248537629,Laredo Artesia Wells,,Good,7f0e4a36-193b-4e08-993b-492b26d12ad8,-99.61420136872633,28.338234036161772
2499,439814.0864866134,3134185.006747482,133.9209427433088,Sign,29241eb9-da8b-4a51-bb05-457a869d67fc,W2-1aT,1.268962941661715,1.282434375629576,HIGHWAY INTERSECTION AHEAD,,Good,ab586f93-8a5b-4586-bc82-da35f06ea1e0,-99.61401577713633,28.332463522918076
2500,439834.7642593128,3134637.275768195,143.2519340412691,Sign,6ee8c461-4c01-4832-af40-37db4eb62c17,R1-2,1.170912982634286,1.064820668970016,YIELD,,Good,a41d9ca5-3b8c-420d-9e9d-1af721699131,-99.61382829374666,28.336546804372183
2501,416406.9568234226,3155953.27841082,153.791671346873,Sign,4946cad4-2c1b-4668-be09-43bc746c1b10,W3-3,0.9651975057564092,0.9634968556284972,,,Good,46cdd193-f382-4b7f-8a82-c8f912a7a8fc,-99.85437281219052,28.527654435693712
2502,418469.8819079518,3156077.897679825,163.9243196500465,Sign,f46b2e44-44e8-4293-b0b2-7ff6ae628e08,M6-1,0.5862409100419933,0.4067484452691747,,,Good,d0824222-2358-4a3e-bcee-ae23f4bc4f07,-99.83329913849366,28.528910175395588
2503,417736.7343934042,3158357.105010166,150.6915175737813,Sign,7effcd78-b55b-4c70-ac4a-50b2a813070c,D2-1,0.8851011046206226,0.3170775175094599,Highway 83,,Remove,cbad582d-7676-4047-8c72-8d062e28c51a,-99.84095514765775,28.54943523601035
2504,439766.2377279707,3129020.206976554,128.5537918834016,Sign,c32a6735-cce7-4248-a547-9d98f0891dfc,I-3,1.258392863620607,0.4992479841002602,San Roque Creek,,Good,fad2f3f6-cfa4-4630-baf4-dd632867e76f,-99.61423602962213,28.285841936867
2505,439787.0780032321,3129731.354554758,129.9674482438713,Sign,62353927-e187-424c-9c9c-aabbc3c47ed4,W11-10,0.9668346258549204,0.9460312705549028,,,Good,ec18447f-75b5-4020-9dab-7dcc23dc75f9,-99.61406035379783,28.29226199211644
2506,418995.2944648451,3156471.358688497,158.8646816965193,Sign,978a5233-b287-4e18-a04c-6ed08a01a570,D14-4T,1.2693492107237,1.316767648271435,ADOPT A HIGHWAY NEXT 2 MILES EMPLOYEES OF CHESAPEAKE ENERGY,,Good,c41296dc-8902-4106-9373-92c6b67e6533,-99.82795724481366,28.53249425292258
2507,439766.5589520709,3129350.32148548,129.7639244599268,Sign,c68d48d4-6eda-4541-810b-7393837849fb,W8-13aT,0.9707167086474808,0.9649356658733932,BRIDGE MAY ICE IN COLD WEATHER,,Good,3852b546-f202-4fb5-9c0d-a734e24fc70c,-99.6142498565782,28.288821696561804
2508,439794.2207074736,3133869.032543683,130.7098787724972,Sign,3eec0e9d-3b35-495d-ba35-8de3ce3b1017,R4-3,0.642639232709187,0.7943272230286805,SLOWER TRAFFIC KEEP RIGHT,,Good,345c867f-ef18-4862-b5e8-f3363974abb0,-99.61420203898219,28.32961052005249
2509,439799.4460735347,3134872.22008979,145.7570976866409,Sign,7c6f5235-e1f2-4191-9c5b-d4fcb2adfddd,M1-6FS,0.6333688865948663,0.6653414308190871,FARM 133 ROAD,,Good,7ac6e6dc-8f84-4f23-b9eb-d2346554564e,-99.61420080274978,28.338665868105057
2510,439789.0763416665,3133518.561769494,138.3845228878781,Sign,67ea0287-e722-4a38-b815-c874dbe8f7ab,W9-2T,0.9486868666528464,0.973943089300025,LANE ENDS MERGE LEFT,,Good,6f319b18-bc2b-44f1-bf18-dcdb2eaee29f,-99.61423632973845,28.326446813970055
2511,439810.0530145187,3133149.877477277,137.944135511294,Sign,3228a086-911f-4230-917d-1ab8fa863775,W9-2T,0.9515067154505868,0.9581005468039362,LANE ENDS MERGE LEFT,,Good,8e810bc0-f320-4548-a593-5ec513cadf4b,-99.61400322467699,28.32311990392726
2512,439776.9624785507,3130979.487219024,127.3710326505825,Sign,f72639df-8033-4865-ab43-8b35883e46f8,M1-4,0.6746140483143839,0.6410387187759965,83,,Good,b3163a4f-a2f0-4ee8-8225-43d2c3853bf1,-99.61422819529167,28.30352765317584
2513,439798.101923719,3134682.178119211,144.6217954065651,Sign,e5d8a1de-5b5b-438f-801e-c6955fd4fb4d,M1-4,0.6260353417714167,0.6024252582133789,83,,Good,ca443ca2-88d8-49df-b349-298bdb008a6f,-99.61420464998417,28.336950424569533
2514,439811.5935239107,3133716.546371615,132.5459076371044,Sign,2eb636fc-f5c2-429d-904c-689dfcd0a5cb,W3-5,0.96900370541485,0.9658168184836208,SPEED LIMIT 60,,Good,56f08fd9-a3d1-47ae-8cb7-6a081d2304ce,-99.61401690398873,28.328234925124963
2515,439818.1079497869,3134491.569391967,140.1569252610207,Sign,20b4ae5f-9b14-45b5-861e-0a912f863596,W3-5,0.9656192437319596,0.9721358578759742,SPEED LIMIT 45,,Good,8dcef13e-182f-4079-ac0b-9aa91d14608c,-99.61399065866408,28.335230845265315
2516,439813.9900874341,3134256.869821842,134.9517840910703,Sign,45e2e9a6-35af-46b2-b020-b69eaa2b2b8e,M1-6FS,0.6259988571224929,0.7485691450545244,FRAM 133 ROAD,,Good,97aa1a9e-7aff-49ad-bccd-c47aef529546,-99.6140204893393,28.33311217891351
2517,439816.5477056006,3134311.583155864,136.0388420447707,Sign,14ce5b7b-a4cc-4c94-a05c-1e489f349e1c,R3-8LK,0.795405793409298,0.8142808181256476,ONLY ONLY,MUTCD CODE NOT AVAIABLE IN THE DROP DOWN.,Good,bf09d06f-6c57-4d66-9692-8e2d3a127f37,-99.61399723652045,28.333606157356563
2518,439787.019192361,3129731.331341721,129.0793180987239,Sign,6c415279-18b7-4133-9608-6d082bba7bd2,W7-3aP,0.7035629531594546,0.4866773995880774,"NEXT
3 MILES",,Good,ec18447f-75b5-4020-9dab-7dcc23dc75f9,-99.61406095232913,28.2922617798898
2519,439793.1510546668,3134037.903164081,130.6742654517293,Sign,fffebe58-47a2-4cc3-a4a7-348d0a3da9b1,R2-1,0.7938046565807558,0.9684330399779936,SPEED LIMIT 75,,Good,27e5d60c-e401-4116-83f2-d9c46e5aeddf,-99.61422171496382,28.331134754767596
2520,432598.8101184253,3160093.479281446,137.7097100932151,Sign,23ff14a6-ed82-4c9c-bb82-77c5d7622a67,R4-3,0.6692334747201937,0.7907732281800012,SLOWER TRAFFIC KEEP RIGHT,,Good,740e6077-1704-4796-b6c1-97875ca9af69,-99.68913624583027,28.565963603651323
2521,433541.0034552796,3160695.726252311,141.3118135230616,Sign,f7c5cb42-e4b2-4762-89ae-70c397dd9cc3,M1-6FS,0.6426039034749017,0.669897831851572,FARM 190 ROAD,,Good,6f0df1e4-f3f2-41c0-883a-cc71ee136450,-99.67953837536602,28.571447999855646
2522,432324.0691063036,3159913.373916528,139.2201707353815,Sign,ff5a74d7-d894-4a18-aff9-6c2a7f810c66,W9-2T,0.9343725574212438,0.909042438274368,LANE ENDS MERGE LEFT,,Good,45ad6b4d-84cc-4695-a176-6965f5973198,-99.69193450446704,28.564323700828933
