OBJECTID,X,Y,Z,Layer,URL,Text,MUTCD,Width,Height,Condition,Orientation
1608,1501427.274253621,299620.6386696981,1757.677679065386,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6102d01a-9a80-400a-a84d-0e92f7838111,,M1-4,35.88775656064352,3.566448520421982,,61.837470893157885
1609,1495213.701921061,303579.301701416,1523.518969388326,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c36ba569-3907-4b00-8dcc-fd54be94e096,,W1-8L,2.726900786956151,3.922576174139977,,75.06469072889882
1610,1500246.004044373,300691.1383017578,1713.122673564275,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-876ced1c-aec2-45e8-8e48-98d73f246806,EAST 76 MILE 87 .0,D10-1,1.07194182847937,4.470245552062988,,-31.30954068638403
1611,1482522.490221842,308145.0282342123,1199.021644559224,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-703407eb-18c5-42df-a3d5-a28ae28e3da8,,W1-8R,3.232923262615999,3.926425828635693,,-67.8328384971644
1612,1439792.311344075,343230.8077744141,1136.781829266866,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-61f5c923-db2a-4f9b-a770-4e909c878050,"MILE
7
1 8",D10-1,3.958907557328542,6.389491720000904,,-110.94209183957209
1613,1439795.598585286,343231.8138111979,1136.131079259236,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-23bd25c6-699e-4b63-8d42-1110247fd30e,"MILE
71
8",D10-1,14.35815919438998,3.52471987704436,,105.85030009945298
1614,1439799.840600261,343226.1428395183,1136.705335227966,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-929d1b70-e092-4725-8b55-ff8a1a1e53e4,"MILE
7
1.8",D10-1,22.39929153561592,4.151262390514216,,-100.5905839458139
1615,1439797.655513997,343231.2338982748,1135.956514656067,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-bfdec6f6-6abf-4f08-b752-42d7e671b182,"MILE
7
1.8",D10-1,19.1524014933904,4.435335056285064,,89.02251059455995
1616,1439797.206962565,343232.5667368164,1135.816893010457,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-155b42a8-5e99-4597-b169-33e5d64e0230,7 8,D10-1,16.95899093429248,3.941299191514652,,-87.23395717584208
1617,1433236.309241211,347534.376820638,1010.446767684936,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-cb891523-2aaf-439a-b05c-3bca148297f9,"MILE
70.2",D10-1,1.05296224569281,3.68758846094211,,-9.555175464713754
1618,1449225.745253581,330786.959374349,1027.233054115295,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-430d0013-0b9e-4ca4-8194-19c9b358a064,"East
70 76
Breezewood
Harrisburg",D1-1,14.10829577167829,14.11730684955915,,132.078798860581
1619,1449216.453831055,330776.4632708334,1029.28227334849,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c248bf23-6d6e-46b2-aaed-c98fd3efe565,WEST I-70 US 119 TO TOLL PA TURNPIKE 66 Greensburg Wheeling WV,D1-1,18.14002253770828,19.44775834401449,,131.22740373879017
1620,1449213.134550456,330772.6858269857,1029.833200637817,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b9cfad2b-efe3-4403-97e5-9e81347ce0f2,"NEW STANTON
WEST 70 119 TO TOLL 66
Greensburg Wheeling WV
EXIT 75
EXIT ONLY",E1-1,18.16761270602544,19.61565224647522,,-48.98820810837666
1621,1450405.826401042,329449.2476417643,966.7474453786213,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7bbafdd1-e1c6-44ec-bdf6-9a0bc03333e8,3,M1-4,2.585747766544422,4.251996776461602,,-9.082433684518614e-07
1622,1450409.113642253,329458.4653736979,972.4074035186766,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0390b7b0-94e2-4e25-9e33-4a5f8cfe41c1,"MILE
7
5
.3",D10-1,1.738656188646952,8.666508186062178,,171.9936049767758
1623,1450419.28294401,329445.3772836914,966.6313025970458,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-5b15b04d-872e-49a9-a4d0-31d907fb19ee,753,D10-1,14.03109304904938,31.32489089488984,,179.99999944427
1624,1472051.848407878,314164.271265625,1149.153738828023,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-cfbdd6c4-35b4-4e78-aafd-bb904779e1e9,805,M1-4,14.08597927411397,3.234074678122998,,79.07180080746787
1625,1455042.287892741,325666.9081756185,1003.776767837524,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-974dba2e-ca7d-423d-9e8c-59c2e7acf2af,65.5,D10-1,1.847620027512312,1.356887637972832,,-12.41311458606775
1626,1472049.586427083,314165.5832785644,1149.04675730896,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e1a43a3a-4119-4ac9-8f53-5b0a42cb456f,805,D10-1,11.72790534655253,3.530368618269762,,96.88473984740654
1627,1472058.829790527,314159.430114095,1149.063928418477,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3cdf9220-4595-45b5-ac49-1f3708782027,MILE 80.5,D10-1,17.85246746579806,3.843923231164615,,45.003105902477124
1628,1472066.797986328,314155.6574761556,1148.416232165019,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4c216183-b10f-4024-9300-b1719199a7ea,MILE 80.5,D10-1,31.60890880584717,4.379011126259964,,44.5537429855992
1629,1472062.546359538,314157.9178549805,1148.964656377156,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7a6853f1-7f0a-4019-8803-8d9b14a3b4f9,MILE 80.5,D10-1,37.69720602989197,3.223286219884952,,49.31458162408878
1630,1472054.389131348,314162.0108868001,1149.159195536296,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a8c42658-f111-43cd-bf4e-615c8754a30e,"MILE
805",D10-1,21.05638905922572,4.833315333922704,,-118.84846811190047
1631,1430669.339104492,362935.4222877604,1079.938197840373,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f0f04384-6ac2-4a67-aab8-23bd0de29c93,.2,D10-1,0.8069778104126454,0.803535101513068,,9.808054152410383
1632,1430669.717169271,362935.3838404948,1081.002806630452,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d0f545fd-f6a3-4b42-87ab-80227abb4160,MILE 67.2,D10-1,1.28829589198033,2.91537741492192,,11.472059543655007
1633,1483757.773632894,306656.7281739909,1253.909771962484,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6b0fd287-fb6e-47f6-a3c0-8b50eed65194,"MILE
83.2",D10-1,0.5285445971041919,3.815323227643967,,-121.53064715120742
1634,1433320.925264974,348707.3260003256,1000.765716163635,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-bcffadce-2e96-4456-aab9-fad2aa121ec0,NO TRUCKS BUSES TRAILERS LEFT LANE,R14-1,3.59875855366389,5.027210732897124,,-174.3675721826104
1635,1433320.23962207,348707.4413421224,1001.031943453471,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-79e00d83-53f6-4c0c-a95b-76b96732c19d,NO TRUCKS BUSES TRAILERS LEFT LANE,R3-10a,3.930869963963827,5.028379357059797,,4.7360940984194
1636,1430878.992043945,361912.0906422526,1108.579007776896,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-bbcba55b-4ab1-4da4-8816-eb7236d1f3f3,,OM3,0.7641347599153718,2.04142195219795,,-60.05982886404439
1637,1452937.646125163,326855.2586891276,1043.208143290202,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e077ee5d-a1e0-46cc-918c-a88e1b38aef8,"EAST
76
MILE
76
.0",D10-1,1.572555017446478,4.889708880782128,,-35.843540451890014
1638,1430821.378816406,362131.6437526042,1106.088546096802,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1cc51c1a-257e-487c-a4be-136c62983fca,EXIT 67,E1-1a,3.654451238910358,0.7509090280408661,,-117.78837717506829
1639,1495411.505092855,303649.2917445475,1528.375039258321,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e5aa60e1-920b-4e70-9eb8-c0685649d200,,W1-8L,3.036856444180012,4.127234805027644,,-109.00044860611276
1640,1455043.207423177,325668.5421844076,1004.497253575643,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-59f950ea-fff0-468d-b184-2df1eec98b95,MILE 76.5,D10-1,18.4882537651062,5.216723400155704,,25.575675318263325
1641,1455051.00901416,325671.2687363281,1005.528471316019,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-230cdff8-fa4f-4d5b-8a7d-6db4f3a54e74,MILE 7 6 .5,D10-1,8.859724625349045,4.421100760300955,,58.6755009357104
1642,1455048.077410156,325669.4072478841,1004.648189130147,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a535da1d-30a1-433f-9484-09b0d5850061,MILE 7 6 .5,D10-1,11.91292499025663,4.942805014550687,,34.69879947545598
1643,1455036.00496875,325667.3310955404,1004.06046660614,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3a2b1abe-7662-42a2-92a6-7bf639fd42a3,6.5,D10-1,6.17833291053772,3.84106033662955,,-13.908058492664615
1644,1455056.196191081,325669.4553069661,1005.009883783976,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ad66847a-3a71-42ea-b9dc-94a853df52ad,MILE 76.5,D10-1,6.458953676422437,4.202127656737964,,73.94460700698428
1645,1455053.697118815,325670.1025026042,1004.93013574473,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-010b0c35-8ed2-4f9f-b225-d44cdf828721,MILE 7 6 5,D10-1,11.0932094502449,5.158009031414986,,-123.80426847957534
1646,1494344.058413981,302649.057293864,1481.821157663981,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4fbd1486-457e-445c-b374-8c8004a87889,"MILE
85.5",D10-1,1.240029523869356,3.874274997611841,,40.174817348960616
1647,1487961.873195068,303501.3819097494,1311.392839487711,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-21affb0f-1f80-4fed-bbda-219d65070c71,MILE 84,D10-1,0.3654361431238553,1.539137861430645,,-118.84551568128758
1648,1487961.945283691,303501.6534435629,1309.447948511759,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e9c40d17-99f4-4574-962f-a8881ba9cfe0,"MILE
84
.2",D10-1,0.5200770585238934,3.140045801301798,,151.1625288105089
1649,1493942.582454508,302275.0350850017,1469.13526210022,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d97ec4ec-5fd7-4ad3-8e9a-0fe3c798d80b,"NILE
85.4",D10-1,1.038517241453131,3.59783085068067,,-120.30683676521714
1650,1482336.642547689,308266.3918340658,1192.44425856781,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b634674d-a965-4fe4-b30c-7aa563eda34d,,W1-8L,2.833415912340085,4.1780496186018,,115.98992078990503
1651,1493450.592820923,302088.6347314047,1453.601540526072,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d8fcebd0-d874-4b12-bc43-8ff9ab18b6e8,"MILE
8
5.3",D10-1,1.059365332250794,3.779839370747408,,82.43650512889045
1652,1493690.241035441,302152.5268780111,1462.791563395182,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c73ed865-7dc9-407f-8700-6aa34d99ff93,,W1-8L,2.833331629037857,4.254237812757492,,82.0620291012717
1653,1490729.211256592,302134.0225294597,1404.537122572581,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9cc768ce-1e8c-498d-8cfe-7a3f78ef7e54,MILE 84.8,D10-1,0.9571829748153687,2.366547821611166,,100.01848626557438
1654,1490729.233684163,302134.1450801188,1403.311115365346,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3d451510-ad0a-4bf9-884c-8f20bbb9d99d,"MILE
84.8",D10-1,0.9593085371206205,3.729179043968519,,102.54504839586238
1655,1452319.897888672,327377.6416871745,1022.63440070343,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4499d3bf-11f5-4006-9f0b-71a266ad71f8,,D1-1,4.534750242332618,1.991181086401145,,-140.7255515814793
1656,1502703.650983256,298713.4429973959,1769.498304648717,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ef274582-9d15-40ba-ac29-6d97a3fba6ea,LEFT LANE CLOSED 1 MILE,W9-3a,6.533877034386,2.402021314203739,,33.71164033808801
1657,1493958.695062744,302285.0417868653,1471.422273666382,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d7707e1d-eb17-4fb9-abff-f2f499e0b3f5,,W1-8L,2.788071300188701,4.106362270116806,,-115.41209258060321
1658,1489218.44517749,302605.4604975993,1354.685061319987,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9783263d-41b6-4478-abf2-e33bf82038e3,"MILE
84
5",D10-1,1.032298170179129,3.728906834324202,,-66.68428469236531
1659,1431124.772597331,381575.2333717448,1159.927984280904,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e5269b2f-8160-46e4-8f82-c92cb1f7984f,3,M1-5,0.3412028848690292,1.120773735592763,,123.37810675595739
1660,1431124.791820964,381575.2590032552,1161.363699295044,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d9d6c7ca-ef79-4778-8022-c71178d5a514,"MILE
633",D10-1,0.5905844407776992,3.90100590646267,,133.4750394995603
1661,1489285.165601074,302581.0336681722,1359.496576416016,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4cb56756-7f58-44d1-9f15-a7ba2a0531eb,No Parking,R8-3,3.589702889720599,2.920676898658276,,170.13731172679053
1662,1489283.121488119,302580.0780934245,1356.447778338114,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-5e175b05-475c-445f-8f82-d2e5939d0abd,,R6-4,2.793447831769785,1.172915962288777,,-146.7287416441855
1663,1503224.7750336,298507.9980310669,1778.868564719677,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8eda1438-b5f3-42d5-aace-1176b6993979,"MILE
87
.7",D10-1,0.5761793293307226,3.817956151962281,,53.541671556294844
1664,1433254.347416667,348710.3441106771,1002.449085634867,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f732eb87-84a7-4e35-9216-4002f11eb1aa,NO TRUCKS BUSES TRAILERS LEFT LANE,R3-12,3.9177937322855,5.12248762836059,,-179.38122348804626
1665,1455647.066584961,325561.4441220703,999.9960699895221,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-eb8db651-2f4f-4eb4-817b-fb69c2b03fbf,"KEEP RIGHT
EXCEPT TO PASS",R4-16,3.575351653099061,5.347118859688441,,-86.79496476730472
1666,1460136.758844075,323295.4584042969,1021.396829279582,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-da08bf31-14a6-4df5-9bb8-70f6e37f59f0,MILE 7.6,D10-1,9.840617998838425,7.831111649672192,,112.84924464096555
1667,1504009.313515757,297812.7577287394,1780.858739490827,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8006248c-2454-47ff-b0c3-eec72a87fb67,SPEED LIMIT 55,W3-5,4.560034059683482,4.330179610252381,,-35.97186385938548
1668,1502712.403943817,298707.625445516,1769.470138772647,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-978cfcc7-7946-4cd1-804d-945ccce9024a,LEFT LANE CLOSED 1 MILE,W9-3a,18.80643711527189,1.184138352423906,,-146.3268684254322
1669,1502707.345124695,298710.9803699341,1769.535807002703,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a94e6ce0-e0df-4d0e-9c27-a18dd761ab72,LEFT LANE CLOSED 1 MILE,W9-3,15.2300200899442,1.022752059549093,,33.33930544162726
1670,1502700.589219238,298715.3773754476,1769.52914881738,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-72753171-e458-4252-b19b-6c5821134bed,LEFT LANE CLOSED 1 MILE,W20-5a,3.795033831497034,2.409652961889903,,-147.7611864516084
1671,1460436.955094076,323337.9650603841,1020.01483030192,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c524ac52-c491-407f-a2be-5aeeaa4e4cfe,$300 LITTERING FINE,MUTCD MRP-1,0.4433078766862552,2.371586437771718,,34.18970651107562
1672,1486545.927684814,304444.3443523763,1318.335524564107,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4f0fd21b-53de-4391-89df-2d4afbd61fce,Push Button Wait For Walk Signal,R10-3e,0.2270071746843557,0.2232066284120083,,30.745914977738572
1673,1436022.813264648,344931.6443190104,1040.2736857783,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-970a11d3-e0f3-4bca-bbc5-c1447e19b228,NO TRUCKS BUSES TRAILERS LEFT LANE,R3-12,2.665123081952334,5.195446461836497,,118.88270398097814
1674,1506995.112144501,292020.7564598185,1825.941364721576,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fa5494e4-7619-4736-8a89-7f682ff55063,89.2,D10-1,1.064992953762412,1.70580466940999,,143.15197598309962
1675,1484749.781970703,305616.0568116862,1284.538976356506,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-840cb81f-72a7-4425-a0a8-e8d1ab8d4dbf,2 HOUR PARKING 8AM-6PM,R7-4,0.7971473658581576,0.6717109813416998,,-145.45125318129905
1676,1458394.684403158,324539.3011378581,1007.213042264302,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1e5753ba-588d-4395-a86c-37c0f0e8b907,"MILE
7
.2",D10-1,8.751696507136028,4.585904144644738,,85.93830264379751
1677,1458394.799744954,324535.8248642578,1008.201607569377,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a232e1af-a955-43a2-859a-2dfdf1b5fb45,MILE 77.2,D10-1,8.388248917063079,4.33827784717083,,-93.40422418706363
1678,1450483.560364258,329769.4781210938,995.9692195307412,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-35c998ed-f9f2-4c68-98ea-62366e7e02d5,,W1-8,2.747643279184898,4.187420904934407,,163.45870548197635
1679,1482692.966999593,308057.30759375,1204.418429163615,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-08d9a5ec-5138-4184-8f87-b1ca96da3b73,,W1-8,3.411674653490385,3.874665712316832,,120.38582437008075
1680,1427413.086389648,374077.1515113933,1036.530183657328,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-699fd08d-3441-4139-9836-9324a4cc4639,MILE 64,D10-1,1.886304694364469,9.236059934099517,,-38.5832531061692
1681,1441458.077574544,338081.9531658529,1038.318131693522,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fdee7ae2-ead0-44fd-97a4-6a7bedf3e3b9,MILE 72.9,D10-1,0.4687041858459513,3.385853065649669,,-121.10797500473028
1682,1433174.761576823,349111.2850123698,1000.321169654846,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-dbe8fc36-c7fc-459f-b794-0a02a625938c,MILE 69.9,D10-1,0.7113718971858423,4.123530250787735,,89.37476835539346
1683,1440582.069443034,339877.3827996419,1055.139361081441,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a356f90a-ff3c-4cb5-b14b-c39af9d19182,"MILE
72
2.5",D10-1,0.4290565675993761,3.570258673230807,,75.22816959215784
1684,1440105.810347982,342781.907112793,1137.736052352905,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a3a026e1-3834-4b1d-b33e-822b1f2041d2,NO TRUCKS BUSES TRAILERS LEFT LANE,R3-10a,2.73957730849584,4.772671640217305,,154.5126721866467
1685,1445862.506614258,334228.9988885091,1081.51218283844,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-5795db72-be83-42c6-a339-d87e80961626,"ATTRACTION - EXIT 75
SAINT VINCENT COLLEGE
SETON HILL UNIVERSITY
GREENDANCE WINERY
BELLA TERRA VINEYARDS
DIRECTIONS AT EXIT",D5-1,12.98373202522596,10.65447008053462,,148.62806209312598
1686,1440443.74899707,340381.5770371094,1065.373092046102,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-bd02f166-fa7e-40d8-8bcb-ae4797f0a798,"MILE
72
4",D10-1,21.74675026337306,3.759777598182361,,113.33143178101115
1687,1460639.806071452,323091.8673170573,1011.487246810913,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-aca5f86f-141b-4f30-9b81-1c6d9a5d971d,"MILE
777
.7",D10-1,1.193958041568597,3.865289732714495,,113.81255741632783
1688,1430799.91883431,362212.3958261719,1100.559799263,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-75c0dbcf-9af4-4c89-95cb-df5f78e39be6,,OM3,1.323263293653727,0.06598506854070972,,-108.64303387463337
1689,1496016.732336507,303846.1393415934,1548.726859021505,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b34245c3-5bdd-459a-9aec-7bc724c5535f,MILE 85.9,D10-1,0.1480934985758116,2.529187413056692,,142.72683422579564
1690,1451798.296651693,327690.4742718099,1018.551731623332,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-719c7b87-1029-4e61-92ea-5a7454e73901,"Washington PA Columbus OH
EXIT 75",D1-1,32.05751655737559,12.24850785573324,,-56.929018412530375
1691,1451791.837511068,327680.5452654622,1019.071420509338,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-23d3de83-70b9-40c6-b2a8-a1d0056b10de,"WEST
Pittsburgh
Cleveland",D1-1,15.51426014900208,12.54893187324206,,-56.81736662214971
1692,1451800.725237305,327694.0819069011,1019.078979802449,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9df99cae-a725-46e9-a480-5292336d881a,"Washington PA Columbus OH
EXIT 75",D1-1,19.31498261451721,12.51927666624387,,123.1291061382133
1693,1430785.520333333,361970.1011582031,1110.178474100749,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c65602a6-3169-4ec0-b5d5-9b056300b737,,W1-8R,1.363315266420444,0.1429727257508785,,-55.0932073162149
1694,1446065.123704102,334241.125796875,1085.670144480387,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-da89d8ea-f031-4ce7-82e7-745c50041160,,D1-1,2.00867153381308,3.589857376515866,,9.870254290960702
1695,1432838.200621419,355468.2328053386,1072.083441497803,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1a99ac4f-af27-47ec-957e-3cbab7581f32,MILE 68.7,D10-1,0.5869961427400511,3.053433659523726,,143.45975025365414
1696,1433400.222750325,347014.7684335938,1006.95757820638,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9b459f7e-d248-4c3f-a165-8c175ed7d5d7,MILE 70.3,D10-1,15.57262095808983,3.852455595533054,,150.70200746428594
1697,1496016.647432129,303846.1801918132,1547.604178840637,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-cab714f8-fd53-437d-9912-8762ae353431,"MILE
85.9",D10-1,0.4376738019287587,4.126338390509288,,167.68262936799204
1698,1483541.270672282,306800.6507069499,1250.684306696574,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8716f0fc-3cbd-4a99-971e-2ef282f3998b,EMERGENCY STOPPING 1500 FT.,W3-5,3.993186417222023,3.248211197654407,,-23.32211837902037
1699,1431504.150990885,360942.3096298828,1144.267982462565,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b083aad9-697a-48ec-b19c-e25a2bace465,NOTICE UNATTENDED VEHICLES REMOVED AFTER 24 HRS,R7-8,2.735284922222297,2.827738033731779,,151.6372838013204
1700,1433110.932708008,350151.1810214844,1015.00106656901,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a1509e65-543b-4482-827a-6cfebf54f47b,,M1-4,2.655824736853441,2.273415163755417,,-77.68883590283583
1701,1430816.09872526,362149.1692978516,1105.187588493347,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e91abb26-a5ef-4f8b-8d5e-650599ea659c,,D3-1,0.6410347926244141,0.2112420661126574,,-114.12662050450402
