OBJECTID,X,Y,Z,Layer,Text,MUTCD,Width,Height,Condition,Orientation,Longitude,Latitude,matched,match_idx,match_distance,Source
1234,1192080.920368875,861470.6237549733,184.9527196019891,Sign Face,ADOPT A HIGHWAY,M1-102,4.112762325604757,4.623925887147586,,-146.22136943184188,-122.31998928372684,47.68131061406604,False,-1,,File 1
1243,1206608.442359028,889191.1756608215,-8.626293544570334,Sign Face,"RIGHT LANE
TRANSIT
ONLY
EXCEPT RIGHT TURNS",R3-11bP,3.078748178680738,4.051350108981133,,96.02231972952455,-122.26355127715397,47.75817976379856,False,-1,,File 1
1264,1199323.460876281,877740.3883928314,146.1819437656803,Sign Face,"NO PARKING
8 AM - 5 PM
3 HOUR PARKING
5 PM - 8 PM
MON - FRI",R7-200,1.231798604304592,1.952024745941162,,8.94453833193227,-122.29209918440726,47.72635054630777,False,-1,,File 1
1271,1181421.822874572,901640.8290973804,246.8588747050368,Sign Face,104,M1-5,2.285168284475803,2.155623871187369,,126.59421261452454,-122.36710253338674,47.790706522378535,False,-1,,File 1
1272,1209090.198937397,889224.3784290582,-33.22337269996576,Sign Face,YIELD,R1-2,0.3848724886092048,0.4050886257489523,,-135.5979521747983,-122.25346857865344,47.75842239698815,False,-1,,File 1
1274,1179770.974183165,903424.6917111094,216.3878898201389,Sign Face,PARADISE,D3-1,0.8140474879369141,0.4479693690687419,,-5.671872249971654,-122.37398771392488,47.79548736844546,False,-1,,File 1
1290,1191627.079233621,861552.4843913665,162.1739287116133,Sign Face,6th Ave NE,D3-1,3.356010910073917,0.8975856847067675,,87.77216109420395,-122.32183864097466,47.68150622851008,False,-1,,File 1
1309,1200758.059718241,883711.3012088918,82.68421954731176,Sign Face,SHERIDAN SHORES,D3-1,2.810731970866521,1.657742654085159,,21.559914462933385,-122.28682206156437,47.74280216139496,False,-1,,File 1
1315,1177783.929785379,909631.0047193288,-53.18904450515879,Sign Face,Edmonds,D3-1,6.559535531103612,1.442894347955783,,-41.824382021084034,-122.3826708241368,47.81236409282816,False,-1,,File 1
1325,1222501.897225781,889031.2725819793,-32.85941397126427,Sign Face,NO PARKING ANY TIME,R7-1,1.308858084430297,2.083062010109425,,35.06387748937868,-122.19894631820164,47.75869767811969,False,-1,,File 1
1327,1221845.547083556,889306.8501667165,-35.2768700440722,Sign Face,Permit Parking Mon-Fri 6AM-6PM Unauthorized Vehicles Towed Away at Owner's Expense Tow-Away Zone,R7-201a,1.137236748039723,2.227297335416079,,-124.85562284775526,-122.20163791217902,47.75941408883447,False,-1,,File 1
1339,1196069.060038065,894748.8063032927,202.4564630470676,Sign Face,NO PARKING ANY TIME,R7-2,0.4939303639779489,1.586364279190699,,-22.91956983250058,-122.30689947049989,47.77275562201772,False,-1,,File 1
1366,1220997.757843291,889347.5102526997,-25.2521311626829,Sign Face,STOP,R1-1,2.03236452827851,7.34125005722046,,-81.49393648708337,-122.20508697194748,47.75947533377031,False,-1,,File 1
1373,1214827.915871195,887704.3603759272,-14.29011111676666,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.9802406178911528,1.552279212226471,,4.48845882850912,-122.23001509761636,47.75460425992773,False,-1,,File 1
1390,1209517.680467142,889142.6228217839,-29.50979076017909,Sign Face,"TRAILER SALES
BOAT/RV
storage
425-486-2754",D1-1,8.10744667808215,4.150070691108704,,150.8684049832567,-122.25172393255342,47.75822439137991,False,-1,,File 1
1406,1192145.293907287,861537.3297608327,191.228384669026,Sign Face,,M1-4,0.3318492471861343,0.7920090666040779,,169.78772091756787,-122.31973430247535,47.68149748641457,False,-1,,File 1
1456,1214105.793721333,888129.9570885482,-10.7814320534465,Sign Face,,D3-1,5.556572447816531,6.514105071226757,,119.65171729926142,-122.23298757946158,47.755727104382906,False,-1,,File 1
1480,1184882.288240783,899479.9125476979,315.9128170293573,Sign Face,,R2-1,0.4199081626906991,1.888744607965152,,-14.23919858798151,-122.35282478065513,47.78500878206406,False,-1,,File 1
1527,1196590.533117492,868619.5259469493,80.90381828884313,Sign Face,Late,M4-3,0.806994921291868,0.414206279963255,,-154.31148542018795,-122.30235222019022,47.70118526938729,False,-1,,File 1
1540,1189766.029729227,896634.0251205332,236.5691749344273,Sign Face,YIELD,R1-2,1.222106122324864,8.008057305018108,,63.91783062364745,-122.3326991052562,47.777523070164726,False,-1,,File 1
1541,1189765.561954162,896633.4940676767,235.6797064552707,Sign Face,,M1-4,0.8493319297581912,7.954638508955639,,-85.15017342915993,-122.332700956741,47.77752158515548,False,-1,,File 1
1571,1185079.663686746,898836.2973112884,324.02754296879,Sign Face,238 ST SW,D3-1,4.044247627456984,1.786518153349559,,142.92087602148985,-122.35196082480051,47.78325783228523,False,-1,,File 1
1605,1199568.329909077,891039.2915651336,54.20818718214857,Sign Face,25,R2-1,1.275069866776467,0.974842868819833,,69.32553362521246,-122.29233221643754,47.76280926740732,False,-1,,File 1
1609,1202461.842284565,887099.05839039,-39.20017211059702,Sign Face,"PUSH BUTTON
TO CROSS
STREET
WAIT FOR
WALK SIGNAL",R10-3e,1.078739443024,1.551149209762613,,-32.02240767935354,-122.28021074216998,47.7521913549112,False,-1,,File 1
1622,1199398.51154075,880585.9994802744,162.1300747992598,Sign Face,,D1-1,1.353823128392299,0.9493740584204596,,-178.4731183561445,-122.29205699346362,47.73415321169345,False,-1,,File 1
1653,1194295.989091206,863956.7553117767,291.0506774483127,Sign Face,,R9-3a,2.240951817035675,2.281005940884352,,-4.618850126728033,-122.31123223331046,47.68826336797808,False,-1,,File 1
1662,1195792.14520937,865975.1566586192,185.4574400864048,Sign Face,Lake City Wy NE,D3-1,4.182969729701679,0.9185821023831766,,85.76280722883303,-122.30534755096642,47.69388860878407,False,-1,,File 1
1664,1194470.542881082,864109.1058057545,286.7435574366652,Sign Face,"ALLEY
15
MPH",W13-2,2.652611411511898,1.262400385141373,,-49.75680853169671,-122.31053799620874,47.68869185362998,False,-1,,File 1
1683,1212040.171122456,888653.7622474462,-27.34089314887894,Sign Face,,D3-1,0.3880206459450226,0.5826210864757498,,56.86174697540595,-122.24142878068729,47.75703783022233,False,-1,,File 1
1684,1208129.148658263,889294.959799145,-9.184281075993905,Sign Face,,R2-1,2.069317574153344,0.8526240629206102,,-155.78459629486306,-122.25738063034083,47.75855719293352,False,-1,,File 1
1696,1197132.6764081,871995.8494723398,105.0469864934686,Sign Face,Lake City Wy NE,D3-1,0.8670650583257279,1.100075144991279,,89.99999940568391,-122.3004642907565,47.710471632586,False,-1,,File 1
1697,1219936.629932474,889064.7606509541,-30.35454352532797,Sign Face,,R2-1,3.082625601689021,1.722846714009842,,106.89663336124164,-122.20937457833338,47.758637543036414,False,-1,,File 1
1708,1195832.848047912,867289.5196871836,126.9272102191054,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.225422511715442,0.7656503927086792,,9.537947794924486,-122.30530446538413,47.69749303795985,False,-1,,File 1
1724,1177574.241602599,906878.6771110932,-48.11629106501712,Sign Face,STOP ON FLASHING RED ● THEN PROCEED IF CLEAR,R10-6,1.994133153061072,2.024925695757072,,-177.17405973765867,-122.38325644812608,47.80480853275864,False,-1,,File 1
1737,1199338.65555605,878612.2810649505,160.3048058821761,Sign Face,RIGHT TURNS PERMITTED,R3-7,1.614759734372298,1.97032967120409,,-0.3209927659218443,-122.29211794242012,47.72874079358313,False,-1,,File 1
1753,1199401.334210835,880932.213102304,161.200144077341,Sign Face,KEEP RIGHT,R4-7,1.061337776631117,1.695876252849897,,11.99446673262404,-122.2920774850791,47.73510213439598,False,-1,,File 1
1795,1204870.387259337,888911.4908768478,2.75718525191175,Sign Face,"TREE CITY USA
Arbor Day Foundation
20 Years",I-6,2.017199791570505,2.58160967151324,,52.69470319772535,-122.27058906820623,47.75730661346579,False,-1,,File 1
1802,1212329.800782287,888476.775795071,-22.66273379226499,Sign Face,SURRON ELECTRIC MOTORCYCLES $4850,D1-1,8.05908096909523,3.277648754268885,,-76.64819194666089,-122.2402358941832,47.75657034361495,False,-1,,File 1
1831,1209682.546347065,889281.771686174,-32.88457008034585,Sign Face,ROUTE 66,M1-4,1.866099190413952,2.745138833125432,,-13.760636076518052,-122.2510664832533,47.758615741014,False,-1,,File 1
1839,1188106.777106343,896890.0502682383,295.1766497637831,Sign Face,ONE WAY,R6-1,3.302405165433884,1.183821165611347,,-34.94486427248839,-122.33946876377767,47.77811878551522,False,-1,,File 1
1852,1179840.284991271,903371.8363326914,214.7050710258884,Sign Face,25,R2-1,0.8878033461670082,1.049782457674543,,-147.5182313192194,-122.37370074452627,47.795347047189736,False,-1,,File 1
1870,1190414.910639057,896639.7273306162,229.6850618642572,Sign Face,USE CROSSWALK,R9-3b,0.9257767871022226,0.6003882412488263,,-179.06838547855247,-122.33006173185233,47.77757998746426,False,-1,,File 1
1912,1207009.450543436,889198.5375612655,-5.737169889410065,Sign Face,RIGHT LANE,R3-5b,2.927077149699132,1.027235892117023,,87.47627762597281,-122.261922278072,47.75822450015645,False,-1,,File 1
1914,1207009.490592671,889198.8357778818,-7.992106085816747,Sign Face,"RIGHT LANE
[bus symbol]
ONLY
EXCEPT RIGHT TURNS",R3-8aP,3.095446441272895,5.322971986929576,,87.2143076969945,-122.26192214239092,47.75822531982344,False,-1,,File 1
1944,1211288.643222269,888905.0713849654,-31.452531338607,Sign Face,"CURB LANE
BUSES ONLY
RIGHT TURNS OK",R3-11a,3.055652793894212,4.380946708917619,,-72.34252788304676,-122.24450547498346,47.7576809909609,False,-1,,File 1
1954,1177976.649908263,909623.8423141368,-53.43560073713435,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.707089386334022,1.341964604655902,,32.467360691206856,-122.38188615742376,47.81235707102052,False,-1,,File 1
2152,1202931.538110981,887368.8885094086,-34.67584425146354,Sign Face,THIS STREAM IS IN YOUR CARE,I-1,1.597220692063372,2.574946988473336,,-114.01497290978143,-122.27832688113205,47.75295981919855,False,-1,,File 1
2174,1202314.722220682,887005.4663318268,-35.1997907153266,Sign Face,"RIGHT LANE
MUST
TURN RIGHT
EXCEPT BUSES",R3-7P,2.612936073640983,3.215000643283129,,51.629413725152574,-122.28079996904016,47.75192577918206,False,-1,,File 1
2201,1199657.663732726,881661.2101038502,146.9647436104221,Sign Face,STOP,R1-1,1.269222346022725,1.858365464111169,,129.81310056176764,-122.29110349654124,47.737115798593216,False,-1,,File 1
2205,1221877.017071578,889310.7131156808,-33.14266542483094,Sign Face,55,M1-4,3.239802813827992,0.6820996316646537,,-77.71599202606633,-122.20151035407991,47.75942653550389,False,-1,,File 1
2207,1222023.789407978,889286.161282579,-31.46551830038402,Sign Face,,D3-1,0.1814386300121745,0.634924546542267,,-179.99999697695267,-122.2009117060641,47.75936793027655,False,-1,,File 1
2209,1222715.217160801,889017.3348975133,-34.15417500118388,Sign Face,STOP,R1-1,0.1914717529310535,0.9094006001452606,,-158.9884782922184,-122.19807815836728,47.75867207357899,False,-1,,File 1
2210,1222026.918654957,889281.1123756424,-31.42594435669455,Sign Face,STOP,R1-1,0.1444783242357274,0.4850743106628458,,-154.28551322021838,-122.20089854599236,47.75935427927397,False,-1,,File 1
2211,1199414.859638488,880673.8138359466,161.7434995581709,Sign Face,,D3-1,1.491407699386279,1.620197082906962,,0.130742736131859,-122.29199869197797,47.73439487191095,False,-1,,File 1
2216,1215041.606574523,887418.4336183054,-2.882867166797048,Sign Face,US,M1-4,1.034772501091163,2.094075549741586,,-89.99999975281918,-122.22912124943886,47.75383355707186,False,-1,,File 1
2218,1202343.884471658,886917.6800106191,-29.47440370197071,Sign Face,,R2-1,1.360683515419563,0.5649727789809307,,-48.68476117197825,-122.28067341607988,47.751687019704256,False,-1,,File 1
2219,1208180.736878885,889213.619152007,-17.99955105046404,Sign Face,"Reserved Customer Parking Only
7am - 7pm
Violators Will Be Towed",R7-8,1.071932930822174,1.446119602024555,,-0.9287501750049468,-122.25716361254864,47.75833744164781,False,-1,,File 1
2220,1213927.508143737,888079.0769384018,-20.28558250546428,Sign Face,,D26-1,3.348494638601939,3.246990165313085,,-170.54754772965478,-122.23370754572912,47.7555769359475,False,-1,,File 1
2230,1202322.014385395,888823.815842452,2.927685483495665,Sign Face,NE 178 ST,D3-1,3.015232986112436,0.6662556908279658,,-26.89571536787544,-122.28093719424687,47.75690911043708,False,-1,,File 1
2239,1219268.893041808,886294.6206448252,1.334523785313245,Sign Face,,R2-1,2.07057752152284,1.507285324210922,,-108.7778111449654,-122.21184390704484,47.75100660325151,False,-1,,File 1
2240,1205297.421038634,889050.8366833511,3.350530313054989,Sign Face,STOP,R1-1,0.8252386384954056,1.146731037149827,,169.1852539583275,-122.26886636789344,47.75771472779399,False,-1,,File 1
2241,1202360.62344993,888759.4086126215,2.729138272007575,Sign Face,NE 178 ST,D3-1,2.916049334704876,0.8207789567112923,,-30.85570842805445,-122.28077438428036,47.7567350026768,False,-1,,File 1
2252,1199325.591495584,877669.6870752858,143.6021973222497,Sign Face,"EMERALD DOWNS
ENTRANCE",D1-1,1.114316187550624,0.8864965638766688,,97.08084589510172,-122.29208400578662,47.72615693168881,False,-1,,File 1
2253,1220905.58132494,889241.7443781041,-32.69366258768454,Sign Face,,W11-2,1.17314202144742,0.977027390326063,,166.86593837118173,-122.20545229012656,47.75918003297069,False,-1,,File 1
2257,1220032.078273081,889212.5457323852,-27.20106069723738,Sign Face,"Library
Underground
Parking
Auto Center",D1-1,5.509380838473638,6.176066061258317,,-93.77791854793308,-122.20899968938524,47.75904819905173,False,-1,,File 1
2259,1199981.178249328,882313.4002819712,125.3377311732374,Sign Face,PSYCHIC,D1-1,6.117462375462056,3.865250622133414,,-150.00498271523446,-122.28984941783388,47.7389231540396,False,-1,,File 1
2262,1220198.657459278,889222.8364834483,-34.26396798436814,Sign Face,"DANGER
CONSTRUCTION SITE
AUTHORIZED PERSONNEL
ONLY",G20-2a,1.520478594303131,0.87910407739381,,171.96431919600704,-122.2083236086936,47.75908628984548,False,-1,,File 1
2263,1222063.143188038,889284.5621166244,-31.35406565969162,Sign Face,DO NOT ENTER,R5-1,0.5165045024951299,0.3878472149620454,,96.67602110386515,-122.2007516287701,47.75936587377267,False,-1,,File 1
2264,1221863.689787515,889310.7369950373,-32.28741149310617,Sign Face,,D3-1,3.990571874876818,0.9581434329102436,,70.03826212669179,-122.20156451944672,47.75942581296693,False,-1,,File 1
2281,1197095.699750386,893712.7085636281,150.4196534468733,Sign Face,"GREATER LAKE WASHINGTON WATERSHED
LYON CREEK BASIN",D1-1,5.492344269355139,1.312732183039188,,-99.8282486821095,-122.3026299173664,47.76998079790351,False,-1,,File 1
2283,1206239.768325011,889266.0752395517,-2.86172555108838,Sign Face,SLIDE AREA,W7-3a,4.098266379833222,4.061780118743579,,92.230510505713,-122.26505635223128,47.75836241218919,False,-1,,File 1
2285,1213944.477004617,888048.6577421839,-37.52425124953164,Sign Face,,OM3,1.991406558901072,1.937312909762065,,163.77174121670313,-122.23363587096058,47.75549459844191,False,-1,,File 1
2298,1210886.639413879,888968.2876506693,-31.03887798448377,Sign Face,,D3-1,1.264459068352977,1.108917949597041,,104.88444127767256,-122.24614486876258,47.757829845846935,False,-1,,File 1
2303,1196728.850359516,869195.4387525319,87.16097310006646,Sign Face,STOP,R1-1,1.853574222375949,13.41971644560496,,-39.97379713425042,-122.30184413385405,47.70277215664426,False,-1,,File 1
2310,1197004.291376362,893806.4938597503,154.2373342603448,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.3955150888239344,0.533278346285224,,156.5003115368395,-122.30301018785946,47.77023207076174,False,-1,,File 1
2337,1180702.801336486,902210.1634156178,228.375802309712,Sign Face,,D3-1,2.057090042084456,0.5638141769046585,,146.66778987442035,-122.37008117745609,47.79221993128813,False,-1,,File 1
2351,1220086.833987701,889136.0180020665,-27.58526309937212,Sign Face,,R2-1,4.451089580555758,4.755716812213262,,90.35376766646776,-122.20877042052484,47.75884173540333,False,-1,,File 1
2401,1198684.427272358,875618.177826832,126.0919583918654,Sign Face,Free Vaccine Clinic,D1-1,1.531090761596958,1.198603987495105,,25.50922620958841,-122.29449846441388,47.72049509085094,False,-1,,File 1
2432,1219857.551516438,889110.683406666,-24.48099331100755,Sign Face,522 Bothell Way NE 18100,D3-1,4.820244577725729,0.7943381994838516,,-22.680362165061634,-122.20970000056307,47.75875869133844,False,-1,,File 1
2441,1188699.25908144,896809.938982431,283.0375764427586,Sign Face,Mallory Paint Store,D1-1,8.088787802060446,4.189858276347319,,-89.87227823178033,-122.33705252383318,47.777937104927,False,-1,,File 1
2533,1222435.13830487,889170.5870499562,-31.55383292575651,Sign Face,522,M1-5,0.4905447565267484,0.610967604542772,,-156.58800292249236,-122.19922982786224,47.75907551229103,False,-1,,File 1
2553,1220911.703451252,889247.172601358,-28.91970204601659,Sign Face,NO OUTLET,W14-2,3.498452428579331,3.91116957316796,,-4.750157922143745,-122.20542788645692,47.75919527117785,False,-1,,File 1
2568,1200830.479948953,884545.759861032,62.28002289394565,Sign Face,,R2-1,0.1319232043841233,2.196754904886087,,-80.85441369117811,-122.28660464076904,47.74509335963132,False,-1,,File 1
2574,1220889.892237365,889275.8621211766,-27.9464813863235,Sign Face,,R9-3,1.93522381807367,2.078484507699808,,167.4799890847386,-122.20551905019784,47.75927259885373,False,-1,,File 1
2575,1222331.473913759,889159.2849555857,-16.83736136058939,Sign Face,KAYSNER WAY 10500,D3-1,7.667757703463238,1.902844363550345,,-45.55800693546743,-122.19965013673476,47.75903841857625,False,-1,,File 1
2579,1199232.347264627,880478.3142961517,167.5475598520043,Sign Face,STOP,R1-1,1.496913295884927,1.75674854790171,,-42.96120938228117,-122.29272201837988,47.73384776731208,False,-1,,File 1
2582,1209643.759463927,889190.1080483388,-39.71978121101829,Sign Face,EXCEPT BUSES,R3-1a,0.954702777316173,1.729075856258472,,-3.868872382699112,-122.25121584005636,47.75836219058992,False,-1,,File 1
2586,1207838.464902567,889213.0592136398,-8.00120164255274,Sign Face,AUTHORIZED PARKING ONLY,R7-1a,0.9196965583910546,0.6220402011523645,,130.79324022146605,-122.25855453516188,47.75831500064463,False,-1,,File 1
2589,1197100.222110005,893709.198248178,150.4128826230767,Sign Face,STOP,R1-1,0.2577685022478303,0.1303980383866777,,-135.36656153497034,-122.30261120882254,47.7699714618816,False,-1,,File 1
2605,1195617.33510439,895235.0420632822,223.5460397809747,Sign Face,RESERVED PARKING,R7-8,0.5020002946133415,0.3938227495364846,,44.5221911377301,-122.30878105907426,47.77405966879115,False,-1,,File 1
2606,1195620.292339904,895231.8341195566,225.6542064819736,Sign Face,,W3-1,5.172764280339083,2.87571967681249,,43.795268025629774,-122.30876873856806,47.774051063988914,False,-1,,File 1
2636,1192190.517503478,896703.7716643157,264.9768983230991,Sign Face,3,M1-4,1.671729380091032,1.053434603735805,,-43.05659281023019,-122.32284930911722,47.77786817322988,False,-1,,File 1
2650,1202516.15064923,887074.231469105,-35.544537776609,Sign Face,,W11-1,0.2259977794749042,0.2540193619454901,,60.35693061475813,-122.27998778601015,47.75212668005037,False,-1,,File 1
2675,1199359.069452127,878392.8016451914,161.40897580723,Sign Face,,R2-1,1.035384972790877,1.850434033821027,,-24.20513210749519,-122.292014772055,47.72814061211687,False,-1,,File 1
2679,1188207.345541401,896890.3874827971,295.0346251640721,Sign Face,TO 99 WEST 104,D1-1,5.252688708305359,5.275259424646696,,112.2649858091323,-122.3390599489462,47.77812613682041,False,-1,,File 1
2680,1219077.950303975,886208.5282060129,4.54768642683851,Sign Face,,W1-8R,1.438734937657913,0.9168353260556856,,151.22830493718936,-122.2126121933088,47.75075931599839,False,-1,,File 1
2688,1220972.814578979,889274.6246498758,-28.29712964763217,Sign Face,,R9-3,2.180439925988515,2.031929618616899,,-17.497363837371026,-122.20518193896449,47.75927412147803,False,-1,,File 1
2691,1196834.91515159,893956.4009498992,166.2777738247318,Sign Face,195TH 25TH LEFT TURN LANE,R3-8a,6.297570903499922,3.413297351499399,,140.4792618253716,-122.30371260456891,47.77063224616753,False,-1,,File 1
2695,1194305.213231017,863965.5068706146,291.4631595383091,Sign Face,US,M1-4,0.0790741150453686,1.590110877305269,,-83.86727926448674,-122.31119561256284,47.68828793131571,False,-1,,File 1
2699,1194313.402498595,863960.295664153,289.3397991587722,Sign Face,YIELD,R1-2,2.112766691992681,0.6884208304435016,,-123.16410395468134,-122.31116189040549,47.688274165917775,False,-1,,File 1
2713,1219121.391308715,886184.5387142324,8.743090974688805,Sign Face,,W1-8,4.811283170282842,0.4482671961436669,,-13.782609911252978,-122.21243355784752,47.75069616049401,False,-1,,File 1
2721,1193153.768888569,896642.5443938079,243.0574263471368,Sign Face,EXIT,E1-5,2.34031342158715,4.495709669192633,,-92.8784449177618,-122.31892760063094,47.77776134002711,False,-1,,File 1
2730,1197081.640866922,893831.6267571909,152.3706269003951,Sign Face,,D3-1,0.0579764131860186,0.0198092908478186,,174.91229481574405,-122.302698112935,47.77030578773099,False,-1,,File 1
2732,1199330.591242085,881247.3349012135,165.8764304282271,Sign Face,,R6-1,0.3435043225685756,0.7003297090530396,,-74.58269185405334,-122.29239394522808,47.73596127270884,False,-1,,File 1
2735,1190102.568257059,896620.7536050302,230.3927568779392,Sign Face,DO NOT ENTER,R5-1,0.7745618363842369,8.318948878447216,,46.15391992653252,-122.33132971462172,47.777508125975295,False,-1,,File 1
2765,1199786.46207257,882170.1714017629,123.6695178343855,Sign Face,RESERVED PARKING EMPLOYEES ONLY,R7-8,1.621870038012664,1.10194179524978,,-172.98317656564893,-122.29062722573175,47.73851854446573,False,-1,,File 1
2769,1207388.458882059,889262.5351374832,-2.611893416841554,Sign Face,,R9-3,2.229371760636568,2.235502735326688,,175.65783512344842,-122.26038781987025,47.75842306923494,False,-1,,File 1
2774,1196937.88814272,871298.0828642669,102.999519414306,Sign Face,"PUSH BUTTON
FOR WALK SIGNAL",R10-3e,0.5296566575889786,0.717722673341632,,-167.34744339539847,-122.30119047106184,47.70854729754561,False,-1,,File 1
2777,1177593.064743061,908615.2471851492,-46.63441304981682,Sign Face,DAYTON ST,D3-1,5.424330968856812,1.125767961243789,,178.87368965866025,-122.38334856938918,47.80956826200789,False,-1,,File 1
2795,1198530.63340395,875373.014031666,127.1082953383528,Sign Face,"1 HOUR
7AM-6PM",R7-108,1.040067584887147,1.798518257389466,,22.16780864583264,-122.29510036049616,47.719813659783085,False,-1,,File 1
2802,1199340.789379292,877811.4741830332,155.1757378985487,Sign Face,,D3-1,1.630524427394072,1.084985305046042,,96.5064320535629,-122.29203536588096,47.726546426249286,False,-1,,File 1
2814,1202891.995098286,887243.5140787902,-37.5031362290181,Sign Face,,R2-1,0.8424092591305575,1.250439391682546,,117.54656395881211,-122.27847607546931,47.75261380759951,False,-1,,File 1
2824,1199342.911988748,877332.4621035655,139.2949521567427,Sign Face,RESERVED,R7-8,1.057806677818298,1.461184997856617,,94.85686755203132,-122.29198253811543,47.725233891009,False,-1,,File 1
2826,1200359.066811339,890998.0222301625,74.88103911022372,Sign Face,,W20-1,1.202435651123524,1.154121665880084,,68.96419203253342,-122.28911466042852,47.76274537892083,False,-1,,File 1
2845,1220611.380845916,889208.2373358042,-30.55598100875788,Sign Face,522,M1-5,2.049980325102806,2.259432739913464,,-105.53606166783956,-122.20664499309528,47.75907077016623,False,-1,,File 1
2874,1220317.589269581,889321.3347234868,-30.65267859607908,Sign Face,DO NOT ENTER,R5-1,3.107149109343688,2.33773857648174,,-21.18671122446605,-122.20784893186172,47.75936327137016,False,-1,,File 1
2876,1197066.518275776,893862.5255429982,151.7221421776218,Sign Face,BIKE ROUTE,M1-8,1.199948609272639,0.8762330674131712,,52.045642947492496,-122.3027624544025,47.77038951209929,False,-1,,File 1
2877,1197067.881551737,893860.5218797699,152.1498680076999,Sign Face,BIKE ROUTE,D11-1,1.127001704523961,1.373847550352415,,-126.7597323590808,-122.3027567267648,47.77038410687736,False,-1,,File 1
2901,1207032.615020975,889313.1911120366,-9.532279204328583,Sign Face,YIELD,R1-2,0.668163504973054,0.9591361572345098,,-146.0502097997895,-122.26183854860092,47.75854010806218,False,-1,,File 1
2914,1196785.534444803,869906.9342383718,104.0422387943668,Sign Face,,W11-2,4.696228053967158,1.161833196928104,,-87.72560383566379,-122.3016800042374,47.70472547915637,False,-1,,File 1
2934,1199252.892522196,878645.8919849538,158.5904357999566,Sign Face,"WARNING
Security Notice
This Area is Under
24 Hour Video
Surveillance
ADVERTENCIA
Aviso de Seguridad
Esta Área Está Bajo
Vigilancia de Video
Las 24 Horas",W11-11,1.37194169173638,1.34928718097508,,-89.39258010332811,-122.29246938401852,47.72882755834515,False,-1,,File 1
2943,1198914.89299827,891782.7845875437,86.75278378744949,Sign Face,SPEED LIMIT 30,W3-5,3.714412061870099,3.878349929054579,,-39.5703377294911,-122.29505672122974,47.76480594033535,False,-1,,File 1
2980,1201337.604188455,885701.3523029978,16.85964103162316,Sign Face,NE 165TH ST,D3-1,5.243978390793006,1.480475900868575,,20.6390394178832,-122.2846504933153,47.74829153992541,False,-1,,File 1
3008,1207974.827741922,889243.156864562,-10.05560693879895,Sign Face,,R2-1,0.5180991386622191,0.9243163980046908,,144.08733208389506,-122.2580030912858,47.75840580980704,False,-1,,File 1
3018,1214373.023844013,887960.6452929829,-20.96470880409055,Sign Face,STOP,R1-1,2.328017446001371,3.507209287683169,,123.11941528247004,-122.2318865072721,47.75527921479225,False,-1,,File 1
3025,1221803.654081873,889292.2982771697,-37.03986826727761,Sign Face,Park & Ride,D4-1,6.039146174589794,3.093809859007597,,-71.69497875659974,-122.20180689285203,47.75937173386654,False,-1,,File 1
3032,1219185.268236612,887583.198874526,-15.02156502624326,Sign Face,,M1-4,0.2307255154040953,0.8686182372768722,,-161.85477790508477,-122.21229739565258,47.75453283083336,False,-1,,File 1
3044,1199416.264565652,878454.781040333,164.4244704431298,Sign Face,,M6-3,1.213173363382618,1.83363075931867,,-90.7182007786418,-122.29178818801752,47.72831401929135,False,-1,,File 1
3052,1199034.704289774,876767.9176738373,125.3401216119531,Sign Face,,R7-200,2.361676012078921,1.137685444181164,,-179.47000246725244,-122.29318215077969,47.723667634891,False,-1,,File 1
3086,1199217.498610249,877818.9465693043,142.7313517373803,Sign Face,DO NOT ENTER,R5-1,0.5715401299794516,2.078163996487856,,-98.82688507903715,-122.29253679803791,47.72655922488666,False,-1,,File 1
3096,1222158.581616459,889216.957305808,-37.3880040648577,Sign Face,SPEED LIMIT 5,R2-1,4.749177523056667,1.199321275552114,,121.61846193932188,-122.2003578350081,47.759186250052565,False,-1,,File 1
3097,1222321.126493028,889237.7894660837,-17.36353634536239,Sign Face,WOODINVILLE DR,D3-1,9.235093120535216,2.113254596491655,,-165.01609217421137,-122.19969906543376,47.75925294016152,False,-1,,File 1
3125,1208194.369638488,889320.7102557897,2.577207744320503,Sign Face,US,M1-4,1.546123695646723,1.098898209830125,,-113.93015548308476,-122.25711790649753,47.75863174046208,False,-1,,File 1
3159,1193822.072075418,863487.0258440032,285.4179277573032,Sign Face,USE CROSSWALK,R9-3b,1.964239175965389,1.282547125443816,,-43.56130447921496,-122.31311181052796,47.68694627717309,False,-1,,File 1
3164,1197074.657882303,893862.9008043304,151.659940709472,Sign Face,BIKE ROUTE,D11-1,4.505312881271045,0.9766276801874242,,60.79919416254608,-122.30272940330558,47.770391050295984,False,-1,,File 1
3170,1197619.071163553,893254.8645073334,132.5802974122765,Sign Face,NO TURN ON RED,R10-7,0.975984311128656,1.557572047164043,,42.997339554879815,-122.30046003841372,47.768758933654006,False,-1,,File 1
3181,1198448.70708681,875072.7144546385,125.0920791812241,Sign Face,USE CROSSWALK,R9-3b,1.919647833605608,1.154317512114843,,120.40632639022874,-122.29540529647542,47.718985616887,False,-1,,File 1
