OBJECTID,ACTUAL_TEXT,AGREEMENT_CONTACT_INFO,CC_LATITUDE,CC_LONGITUDE,CC_OWNER_ID_SECTION,CC_SIGN_AGE,CC_SIGN_BACKGRD_COLOR_ID,CC_SIGN_BCK_STAMP,CC_SIGN_BORDER_COLOR_ID,CC_SIGN_COMP_CLASS_ID,CC_SIGN_DESCRIPTON,CC_SIGN_DIMENSIONS,CC_SIGN_DIR_ID,CC_SIGN_DIST_ED_OF_PAVE,CC_SIGN_FACI_ID,CC_SIGN_FAC_TYP_SIGN_ID,CC_SIGN_FUNC_LOC_ID,CC_SIGN_GROUND_MOUND_TYP_ID,CC_SIGN_INSPECTION_CMT_ID,CC_SIGN_INSPECTION_COND_ID,CC_SIGN_INSP_DATE,CC_SIGN_INT_LOC_ID,CC_SIGN_ITS_TYP_ID,CC_SIGN_LEGEND_COLOR_ID,CC_SIGN_MATERIAL_ID,CC_SIGN_MIN_LOC_ID,CC_SIGN_MM,CC_SIGN_MSR_ID,CC_SIGN_NOMENCLATURE_ID,CC_SIGN_NO_POST_GRD_MNT_ID,CC_SIGN_PENNDOT_MAT_NUM_ID,CC_SIGN_POST_MSR_ID,CC_SIGN_PTC_MAT_NUM_ID,CC_SIGN_PTC_PENNDOT_NUM_ID,CC_SIGN_RECON_COMM,CC_SIGN_RECON_PROJ,CC_SIGN_REFLECTIVITY_ID,CC_SIGN_SAP_EQIP_NBR,CC_SIGN_SHEETING_ID,CC_SIGN_SIZE,CC_SIGN_STATION,CC_SIGN_STR_MOUNT_TYPE_ID,CC_SIGN_TMP_OBJECTID,CC_SIGN_TMP_PHOTOB,CC_SIGN_TMP_PHOTOF,CC_SIGN_TP_LANE,COMMENT_ID,COMMENT_STR,DATE_UPDATE,EASTING,FABRICATION_AGREEMENT,INSTALL_AGREEMENT,INTERFACE_TRIGGER_DATE,IS_BREAKAWAY,JURISDICTION,LAT,LOAD_DATE,LOC_IDENT,NORTHING,NOTES,ORIGIN,ORIG_KEY,OWNER_ID,OWNER_NET,PERIODIC_MAINT_ID,POSITION_NAME,QA_DATA_FLAG,QA_PHOTO_FLAG,READABLE_TRAVEL_DIR,REPLACED,RETIRED,SIGN_CLASS_CODE_ID,SIGN_CURRENT_CONDITION,SIGN_NAME,SIGN_STATUS_ID,SIGN_SUPPORT_H_ID,SIGN_SUPPORT_ID,SIZE_HEIGHT,SIZE_UNIT_ID,SIZE_WIDTH,SUP_EXT_CD,SYMBOL,TRAVEL_DIRECTION,USER_UPDATE,VARIABLE_SIGN_HEIGHT,VARIABLE_SIGN_WIDTH
26421,,,40.227877,-79.613025,1530,,8,,7,2,Private Property No Trespassing Sign,"4",1,4.08990001678467,,1,1014,9,11,2,2017/11/21 00:00:00+00,2,4,7,3,1,74.77,25703,6332,1,,25701,,1163,,,3,1014436,1,24 X 24,,8,,,Images/AccessRamps/1453564873564464016-STO,0,106906,,2023/04/28 00:00:00+00,,,,2023/04/28 00:00:00+00,,,,2017/12/17 00:00:00+00,38207540,,,2021/09/27 00:00:00+00,,1520,,,,,,,,,100336,,EB/AccessRamp/EnterOutsid/074.77/PrivatePropertyNoTrespassingSign#310174,1185,,,24,,24,,,,EHALIN,,
26657,,,40.22269512,-79.60251538,1527,"0Y-0M-0D",9,,1,1,Pedestrian Sign,"6.25",14,13.8910999298096,1093,6,1130,9,11,2,2017/11/16 00:00:00+00,2,4,1,3,9,75.39,823229,6102,1,,21984,,4028,,,3,1032246,1,30 X 30,,9,,,,4,102723,,2022/11/20 00:00:00+00,,,,2022/11/20 00:00:00+00,,,,2017/12/11 00:00:00+00,38224611,,,,,1520,,,,,,,,,100345,,N/A/TollPlaza/EnterOutsid/075.39/PedestrianSign#323229,1201,,,30,,30,,,,EHALIN,,
27606,,,40.31623171,-79.67989199,1530,,9,0,1,1,Advisory Speed Plaque (25 MPH),"6.25",14,7.82490015029907,1091,2,1129,9,11,2,2017/02/21 00:00:00+00,4,4,1,3,7,67.22,31382,6137,1,,31381,,4584,,,3,1032285,1,30 X 30,,8,,,Images/1-30-18/1528005307238755098-STO.jpg,0,102892,,2020/07/15 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2018/02/05 00:00:00+00,38224717,,,2015/07/24 00:00:00+00,,1520,,,,,,,,,100345,,N/A/Ramp/ExitOutside/067.22/AdvisorySpeedPlaque(25MPH)#329335,1185,,,30,,30,,,,EHALIN,,
27753,,,40.31623022,-79.67988682,1530,,9,0,1,1,Left Horseshoe Curve Sign,"16",14,9.35519981384277,1091,2,1129,6,11,2,2017/02/20 00:00:00+00,4,4,1,3,7,67.22,31381,6100,3,,31381,,3010,,,3,1032298,1,48 X 48,,8,,,Images/1-30-18/4226256044607550527-STO.jpg,0,102893,,2019/05/24 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2018/02/05 00:00:00+00,38224751,,,2015/07/24 00:00:00+00,,1520,,,,,,,,,100345,,N/A/Ramp/ExitOutside/067.22/LeftHorseshoeCurveSign#329370,1185,,,48,,48,,,,EHALIN,,
27762,,,40.22492709,-79.60696281,1527,,4,0,8,5,Buckle-Up Sign,"7.5",5,3.98889994621277,1093,2,1130,6,11,2,2017/01/30 00:00:00+00,1,4,8,3,7,75.39,31360,5144,3,,31360,,1560,,,3,1032308,1,30 X 36,,8,,,Images/1-30-18/5920862930825028541-STO.jpg,0,103887,,2023/04/28 00:00:00+00,,,,2023/04/28 00:00:00+00,,,,2018/02/05 00:00:00+00,38224769,,,,,1520,,,,,,,,,100329,,WBAccel/Ramp/EnterInside/075.39/Buckle-UpSign#329388,1201,,,36,,30,,,,EHALIN,,
27765,,,40.31408235,-79.68011682,1530,,4,0,8,3,Route 30 West - Pittsburgh,"116",14,12.1957998275757,1091,2,1129,3,11,2,2017/02/19 00:00:00+00,4,4,8,,7,67.22,31380,7002,1,,31380,,,,,3,1032302,1,144 X 116,,11,,,Images/1-30-18/5011927184751794750-STO.jpg,0,102889,,2019/05/24 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2018/02/05 00:00:00+00,38224762,,,,,1520,,,,,,,,,100331,,N/A/Ramp/ExitOutside/067.22/Route30West-Pittsburgh#329381,1185,,,116,,144,,,,EHALIN,,
27766,,,40.31599646,-79.67992688,1530,,4,0,8,3,PA Turnpike / Route 76 - 25 MPH,"90",14,8.97159957885742,1091,2,1129,4,11,2,2017/02/22 00:00:00+00,2,4,8,,7,67.22,31383,7002,3,,31383,,,,,3,1032303,1,108 X 120,,8,,,Images/1-30-18/5221091212125899709-STO.jpg,0,102890,,2018/03/14 00:00:00+00,,,,2018/03/14 00:00:00+00,,,,2018/02/05 00:00:00+00,38224763,,,,,1520,,,,,,,,,100331,,N/A/Ramp/EnterOutsid/067.22/PATurnpike/Route76-25MPH#329382,1185,,,120,,108,,,,INTERFACE_D,,
27767,,,40.310615,-79.677609,1530,"0Y-0M-0D",4,0,8,5,Overhead Roadway Identification Sign,"8.25",1,33.9392013549805,,3,1014,3,11,2,2017/10/10 00:00:00+00,5,4,8,3,5,67.41,823108,5151,1,,817,,4039,,,2,1014508,1,66 X 18,,1,,,,0,101675,Irwin Int.,2019/01/24 00:00:00+00,,,,2019/01/24 00:00:00+00,,,,2017/10/30 00:00:00+00,38224548,,,,,1520,,,,,,,,,100329,,EB/Overhead/N/A/067.41/OverheadRoadwayIdentificationSign#323108,1201,,,18,,66,,,,EHALIN,,
27829,,,40.31615677,-79.6805102,1530,,9,0,1,1,Advisory Speed Plaque (25 MPH),"6.25",14,2.37470006942749,1091,2,1129,9,11,2,2017/02/24 00:00:00+00,2,4,1,3,7,67.22,31385,6137,1,,31384,,4584,,,3,1032317,1,30 X 30,,8,,,Images/1-30-18/7060278051061904249-STO.jpg,0,102895,,2020/07/15 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2018/02/05 00:00:00+00,38224781,,,2015/07/24 00:00:00+00,,1520,,,,,,,,,100345,,N/A/Ramp/EnterOutsid/067.22/AdvisorySpeedPlaque(25MPH)#329400,1185,,,30,,30,,,,EHALIN,,
27834,,,40.2226987,-79.60252042,1527,,8,0,1,2,Speed Limit Sign (5 MPH),"5",14,0,1093,6,1130,2,11,2,2017/03/08 00:00:00+00,2,4,1,3,9,75.39,31397,5873,1,,31396,,2391,,,3,1032321,1,24 X 30,,9,,,Images/1-30-18/8240376897709524503-STO.jpg,4,102945,,2022/11/20 00:00:00+00,,,,2022/11/20 00:00:00+00,,,,2018/02/05 00:00:00+00,38224792,,,,,1520,,,,,,,,,100336,,N/A/TollPlaza/EnterOutsid/075.39/SpeedLimitSign(5MPH)#329411,1201,,,30,,24,,,,EHALIN,,
27836,,,40.31616113,-79.68050929,1530,,9,0,1,1,Right Horseshoe Curve Sign,"16",14,3.92899990081787,1091,2,1129,6,11,2,2017/02/23 00:00:00+00,2,4,1,3,7,67.22,31384,6101,3,,31384,,3013,,,3,1032324,1,48 X 48,,8,,,Images/1-30-18/8708271129802354764-STO.jpg,0,102894,,2019/05/24 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2018/02/05 00:00:00+00,38224798,,,2015/07/24 00:00:00+00,,1520,,,,,,,,,100345,,N/A/Ramp/EnterOutsid/067.22/RightHorseshoeCurveSign#329417,1185,,,48,,48,,,,EHALIN,,
28386,,,40.313391,-79.679664,1530,,8,,4,2,One Hour Parking Except Turnpike Employees,"1.5",14,1.87109994888306,1091,6,1129,5,11,2,2017/11/17 00:00:00+00,4,4,4,3,9,67.22,22224,6025,2,,22224,,2676,,,3,1014240,1,12 X 18,,8,,,Images/T6/7734436275207509078-STO.jpg,0,90590, ,2024/02/28 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/12/11 00:00:00+00,38212707,,,2015/07/24 00:00:00+00,,1520,,,,,,,,,100336,,N/A/TollPlaza/ExitOutside/067.22/OneHourParkingExceptTurnpikeEmployees#287899,1185,,,18,,12,,,,LRS_POST,,
28388,,,40.225265,-79.608665,1527,,9,,1,1,Advisory Speed Plaque (20 MPH),"6.25",3,6.19449996948242,1093,2,1130,9,11,2,2017/11/15 00:00:00+00,3,4,1,3,7,75.39,21900,6136,1,,21899,,3338,,,3,1013988,1,30 X 30,,8,,,Images/T7/6639978441164340781-STO.jpg,0,90592,,2018/01/25 00:00:00+00,,,,2018/01/25 00:00:00+00,,,,2017/12/11 00:00:00+00,38220055,,,,,1520,,,,,,,,,100345,,EBDecel/Ramp/ExitInside/075.39/AdvisorySpeedPlaque(20MPH)#287047,1185,,,30,,30,,,,INTERFACE_D,,
28390,,,40.222827,-79.603176,1527,,11,,11,1,Dambach Sign,"50",14,158.416198730469,1093,6,1130,3,11,2,2017/11/16 00:00:00+00,3,4,11,6,9,75.39,22016,7002,1,,22004,,,,,3,1014161,3,120 X 60,,11,,,Images/T7/8716163222832063513-STO.jpg,10,90594,,2021/04/23 00:00:00+00,,,,2021/04/23 00:00:00+00,,,,2017/12/11 00:00:00+00,38213859,,,,,1520,,,,,,,,,100341,,N/A/TollPlaza/ExitInside/075.39/DambachSign#287820,1201,,,60,,120,,,,EHALIN,,
28392,,,40.315979,-79.681165,1530,,9,,1,1,Advisory Speed Plaque (25 MPH),"6.25",14,5.24669981002808,1091,2,1129,9,11,2,2017/11/16 00:00:00+00,2,4,1,3,7,67.22,22021,6137,1,,22020,,4584,,,3,1014037,1,30 X 30,,8,,,Images/T6/3637890623600795279-STO.jpg,0,103800,,2020/07/15 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/12/11 00:00:00+00,38220056,,,2015/07/24 00:00:00+00,,1520,,,,,,,,,100345,,N/A/Ramp/EnterOutsid/067.22/AdvisorySpeedPlaque(25MPH)#287104,1185,,,30,,30,,,,EHALIN,,
28412,,,40.243028,-79.636016,1530,,4,0,8,5,Overhead Roadway Identification Sign,"13.5",4,28.5842990875244,,3,1015,3,11,2,2018/08/04 00:00:00+00,5,4,8,3,5,73.08,40658,5151,1,,40658,,4042,,,1,1035430,1,108 X 18,,1,,,Images\712150031068114745-STO.jpg,0,104834,Seanor Church Rd,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2019/03/06 00:00:00+00,39175618,,,,,1520,,,,,,,,,100329,,WB/Overhead/N/A/073.08/OverheadRoadwayIdentificationSign#333752,1185,,,18,,108,,,,LRS_POST,,
28413,,,40.30698,-79.674489,1530,,4,0,8,5,Overhead Roadway Identification Sign,"13.5",1,27.9109992980957,,3,1014,3,11,2,2018/08/04 00:00:00+00,5,4,8,3,5,67.71,40659,5151,1,,40659,,4042,,,1,1035431,1,108 X 18,,1,,,Images\8054193567066082688-STO.jpg,0,104835,Wendel Road,2024/02/28 00:00:00+00,,,,2023/08/03 00:00:00+00,,,,2019/03/06 00:00:00+00,39175619,,,,,1520,,,,,,,,,100329,,EB/Overhead/N/A/067.71/OverheadRoadwayIdentificationSign#333753,1185,,,18,,108,,,,LRS_POST,,
28424,,,40.125017,-79.403266,1527,,2,0,8,5,Lodging - Exit 91,"0",1,15.2305002212524,,3,1016,8,11,2,2018/08/04 00:00:00+00,5,4,8,3,8,88.99,40874,7002,3,,40874,,,,,1,1035598,1,150 X 66,,8,,,Images\7418841949659411724-STO.jpg,0,104844,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2019/03/06 00:00:00+00,39175787,,,,,1520,,,,,,,,,100343,,EB/Shoulder/N/A/088.99/Lodging-Exit91#333921,1185,,,66,,150,,,,LRS_POST,,
28478,,,40.310859,-79.677115,1530,,9,0,1,1,Right Turn Sign,"16",6,5.10629987716675,1091,2,1129,6,11,2,2018/08/02 00:00:00+00,4,4,1,3,7,67.22,41233,6125,3,,41233,,2929,,,1,1036091,1,48 X 48,,8,,,Images\5886478388704484080-STO.jpg,0,104890,,2019/05/24 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2019/03/06 00:00:00+00,39176096,,,2015/07/24 00:00:00+00,,1520,,,,,,,,,100345,,WBDecel/Ramp/ExitOutside/067.22/RightTurnSign#334230,1185,,,48,,48,,,,EHALIN,,
28481,,,40.220466,-79.600501,1527,,9,0,1,1,Low Clearance Sign,"16",14,7.99959993362427,1093,2,1130,5,11,2,2018/08/04 00:00:00+00,1,4,1,3,7,75.39,41237,6129,3,,41237,,3323,,,1,1036095,1,48 X 48,,8,,,Images\5977471660317360217-STO.jpg,0,104893,"14'-2""",2019/06/05 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2019/03/06 00:00:00+00,39176100,,,,,1520,,,,,,,,,100345,,N/A/Ramp/EnterInside/075.39/LowClearanceSign#334234,1185,,,48,,48,,,,EHALIN,,
28506,,,40.221449,-79.600643,1527,,9,0,1,1,Merge Right Sign,"16",14,5.39449977874756,1018,2,1078,6,11,2,2018/08/04 00:00:00+00,2,4,1,3,7,0.3,41300,6261,3,,41300,,3083,,,1,1036153,1,48 X 48,,8,,,Images\101224215307496056-STO.jpg,0,104914,,2019/03/14 00:00:00+00,,,,2019/03/14 00:00:00+00,,,,2019/03/06 00:00:00+00,39176259,,,,,1520,,,,,,,,,100345,,N/A/Ramp/EnterOutsid/000.30/MergeRightSign#334293,1185,,,48,,48,,,,INTERFACE_D,,
28515,,,40.308079,-79.675636,1530,,9,0,1,1,Right Added Lane Sign,"16",1,7.29309988021851,,3,1014,6,11,2,2018/08/08 00:00:00+00,5,4,1,3,8,67.61,41317,6265,2,,41317,,3089,,,1,1036163,1,48 X 48,,8,,,Images\6830408743867950271-STO.jpg,0,105144,,2022/11/18 00:00:00+00,,,,2022/11/18 00:00:00+00,,,,2019/03/06 00:00:00+00,39176269,,,,,1520,,,,,,,,,100345,,EB/Shoulder/N/A/067.61/RightAddedLaneSign#334303,1201,,,48,,48,,,,EHALIN,,
28530,,,40.309301,-79.676938,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,6.40609979629517,,3,1014,5,11,2,2018/08/08 00:00:00+00,5,4,8,3,7,67.5,40461,5054,2,,40461,,1464,,,1,1035261,1,12 X 48,,8,,,Images\3747028396288933238-STO.jpg,0,104935,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2019/03/06 00:00:00+00,39175449,,,,,1520,,,,,,,,,100327,,EB/Ramp/N/A/067.50/Double-DigitIntermediateReferenceLocationSign#333583,1185,,,48,,12,,,,LRS_POST,,
28555,,,40.310855,-79.677111,1530,,9,0,1,1,Advisory Speed Plaque (25 MPH),"6.25",6,3.48429989814758,1091,2,1129,9,11,2,2018/08/02 00:00:00+00,4,4,1,3,7,67.22,41248,6137,1,,41248,,4584,,,1,1036106,1,30 X 30,,8,,,Images\8610912330713953036-STO.jpg,0,104955,,2020/07/15 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2019/03/06 00:00:00+00,39176111,,,2015/07/24 00:00:00+00,,1520,,,,,,,,,100345,,WBDecel/Ramp/ExitOutside/067.22/AdvisorySpeedPlaque(25MPH)#334245,1185,,,30,,30,,,,EHALIN,,
28582,,,40.363225,-79.678619,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",4,4.44810009002686,,3,1015,5,11,2,2018/08/02 00:00:00+00,5,4,8,3,8,63.4,40460,5054,2,,40460,,1464,,,1,1035260,1,12 X 48,,8,,,Images\6360320991346201050-STO.jpg,0,105374,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2019/03/06 00:00:00+00,39175448,,,,,1520,,,,,,,,,100327,,WB/Shoulder/N/A/063.40/Double-DigitIntermediateReferenceLocationSign#333582,1185,,,48,,12,,,,LRS_POST,,
28583,,,40.308174,-79.675726,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,4.16769981384277,,3,1014,5,11,2,2018/08/08 00:00:00+00,5,4,8,3,8,67.6,40462,5054,2,,40462,,1464,,,1,1035262,1,12 X 48,,8,,,Images\2706193336162245698-STO.jpg,0,104979,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2019/03/06 00:00:00+00,39175450,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/067.60/Double-DigitIntermediateReferenceLocationSign#333584,1185,,,48,,12,,,,LRS_POST,,
28585,,,40.222935,-79.604987,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",4,5.6072998046875,,3,1017,5,11,2,2018/08/09 00:00:00+00,5,4,8,3,8,75.3,40464,5054,2,,40464,,1464,,,1,1035264,1,12 X 48,,8,,,Images\8386776364340968887-STO.jpg,0,104981,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2019/03/06 00:00:00+00,39175452,,,,,1520,,,,,,,,,100327,,WB/Shoulder/N/A/075.30/Double-DigitIntermediateReferenceLocationSign#333586,1185,,,48,,12,,,,LRS_POST,,
28621,,,40.310136,-79.676634,1530,,9,0,1,1,Yield Ahead Sign,"16",5,7.25750017166138,1091,2,1129,6,11,2,2018/08/02 00:00:00+00,1,4,1,3,7,67.22,41290,6252,3,,41290,,3069,,,1,1036144,1,48 X 48,,8,,,Images\7341730196632308741-STO.jpg,0,105018,,2019/05/24 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2019/03/06 00:00:00+00,39176151,,,2015/07/24 00:00:00+00,,1520,,,,,,,,,100345,,WBAccel/Ramp/EnterInside/067.22/YieldAheadSign#334285,1185,,,48,,48,,,,EHALIN,,
28645,,,40.206845,-79.56997,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",4,3.92199993133545,,3,1017,5,11,2,2018/08/04 00:00:00+00,5,4,8,3,8,77.6,40473,5054,2,,40473,,1464,,,1,1035273,1,12 X 48,,8,,,Images\7360085946154502586-STO.jpg,0,105039,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2019/03/06 00:00:00+00,39175461,,,,,1520,,,,,,,,,100327,,WB/Shoulder/N/A/077.60/Double-DigitIntermediateReferenceLocationSign#333595,1185,,,48,,12,,,,LRS_POST,,
28891,,,40.206565,-79.569157,1527,,4,0,8,5,Litter Fine Sign,"5",4,2.48239994049072,1104,3,1017,5,11,2,2018/08/04 00:00:00+00,5,4,8,3,7,77.64,40809,5141,2,,40809,,1556,,,1,1035543,1,30 X 24,,8,,,Images\1284832835895821571-STO.jpg,0,105279,,2020/09/21 00:00:00+00,,,,2020/09/21 00:00:00+00,,,,2019/03/06 00:00:00+00,39175732,,,,,1520,,,,,,,,,100329,,WB/Ramp/N/A/077.64/LitterFineSign#333866,1201,,,24,,30,,,,EHALIN,,
29014,,,40.310757,-79.677489,1530,,9,0,11,1,Right Clearance Marker,"3",6,3.3743999004364,1091,2,1129,5,11,2,2018/08/02 00:00:00+00,4,4,1,3,7,67.22,40937,5765,2,,40937,,2369,,,1,1035644,1,12 X 36,,8,,,Images\240570074471776732-STO.jpg,0,105223,,2019/05/24 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2019/03/06 00:00:00+00,39175835,,,2015/07/24 00:00:00+00,,1520,,,,,,,,,100332,,WBDecel/Ramp/ExitOutside/067.22/RightClearanceMarker#333969,1185,,,36,,12,,,,EHALIN,,
29057,,,40.317431,-79.678396,1530,,9,0,11,1,Right Clearance Marker,"3",1,1.94770002365112,,3,1014,5,11,2,2018/08/03 00:00:00+00,5,4,1,3,8,66.88,40941,5765,2,,40941,,2369,,,1,1035648,1,12 X 36,,8,,,Images\6453423942517548613-STO.jpg,0,105436,,2023/04/28 00:00:00+00,,,,2023/04/28 00:00:00+00,,,,2019/03/06 00:00:00+00,39175839,,,2019/06/14 00:00:00+00,,1520,,,,,,,,,100332,,EB/Shoulder/N/A/066.88/RightClearanceMarker#333973,1185,,,36,,12,,,,EHALIN,,
29086,,,40.220548,-79.600429,1527,,9,0,11,1,Right Clearance Marker,"3",14,1.60160005092621,1093,2,1130,5,11,2,2018/08/04 00:00:00+00,1,4,1,3,7,75.39,40942,5765,2,,40942,,2369,,,1,1035649,1,12 X 36,,8,,,Images\621071272219299653-STO.jpg,0,105459,,2022/11/01 00:00:00+00,,,,2022/11/01 00:00:00+00,,,,2019/03/06 00:00:00+00,39175840,,,,,1520,,,,,,,,,100332,,N/A/Ramp/EnterInside/075.39/RightClearanceMarker#333974,1201,,,36,,12,,,,EHALIN,,
29170,,,40.220337,-79.600582,1527,,4,0,8,3,Connellsville / Delmont - Exit 1/4 Mile,"0",14,20.1291007995605,1093,2,1130,4,11,2,2018/08/04 00:00:00+00,1,4,8,3,7,75.39,40696,7002,3,,40696,,,,,1,1035463,1,204 X 174,,8,,,Images\8464464142097047576-STO.jpg,0,105532,,2022/11/01 00:00:00+00,,,,2022/11/01 00:00:00+00,,,,2019/03/06 00:00:00+00,39175651,,,,,1520,,,,,,,,,100331,,N/A/Ramp/EnterInside/075.39/Connellsville/Delmont-Exit1/4Mile#333785,1201,,,174,,204,,,,EHALIN,,
29233,,,40.206406,-79.568689,1527,,8,0,1,2,No Parking Symbol Sign,"16",4,3.32159996032715,1104,3,1017,6,11,2,2018/08/04 00:00:00+00,5,4,7,3,8,77.67,41193,6029,2,,41193,,2699,,,1,1036053,1,48 X 48,,8,,,Images\7252458588689275951-STO.jpg,0,105589,,2020/09/21 00:00:00+00,,,,2020/09/21 00:00:00+00,,,,2019/03/06 00:00:00+00,39176057,,,,,1520,,,,,,,,,100336,,WB/Shoulder/N/A/077.67/NoParkingSymbolSign#334191,1201,,,48,,48,,,,EHALIN,,
29234,,,40.206697,-79.569523,1527,,8,0,1,2,No Parking Symbol Sign,"16",4,4.21630001068115,,3,1017,6,11,2,2018/08/04 00:00:00+00,5,4,7,3,8,77.62,41194,6029,2,,41194,,2699,,,1,1036054,1,48 X 48,,8,,,Images\2137744686328097929-STO.jpg,0,105590,,2020/09/21 00:00:00+00,,,,2020/09/21 00:00:00+00,,,,2019/03/06 00:00:00+00,39176058,,,,,1520,,,,,,,,,100336,,WB/Shoulder/N/A/077.62/NoParkingSymbolSign#334192,1201,,,48,,48,,,,EHALIN,,
29235,,,40.206962,-79.570332,1527,,8,0,1,2,No Parking Symbol Sign,"16",4,5.14540004730225,,3,1017,6,11,2,2018/08/04 00:00:00+00,5,4,7,3,8,77.57,41195,6029,2,,41195,,2699,,,1,1036055,1,48 X 48,,8,,,Images\9100527396661248546-STO.jpg,0,105591,,2020/09/21 00:00:00+00,,,,2020/09/21 00:00:00+00,,,,2019/03/06 00:00:00+00,39176059,,,,,1520,,,,,,,,,100336,,WB/Shoulder/N/A/077.57/NoParkingSymbolSign#334193,1201,,,48,,48,,,,EHALIN,,
29236,,,40.20725,-79.571167,1527,,8,0,1,2,No Parking Symbol Sign,"16",4,3.81399989128113,,3,1017,6,11,2,2018/08/04 00:00:00+00,5,4,7,3,8,77.52,41196,6029,2,,41196,,2699,,,1,1036056,1,48 X 48,,8,,,Images\8866225777186492967-STO.jpg,0,105592,,2020/09/21 00:00:00+00,,,,2020/09/21 00:00:00+00,,,,2019/03/06 00:00:00+00,39176060,,,,,1520,,,,,,,,,100336,,WB/Shoulder/N/A/077.52/NoParkingSymbolSign#334194,1201,,,48,,48,,,,EHALIN,,
29256,,,40.310311,-79.677128,1530,,8,0,1,2,Notice Unattended Vehicles Removed After 24 Hours Sign,"6.25",5,5.30600023269653,1091,2,1129,5,11,2,2018/08/02 00:00:00+00,1,4,1,3,7,67.22,41047,6334,2,,41047,,1175,,,1,1035935,1,30 X 30,,8,,,Images\5453235719170076471-STO.jpg,0,105621,,2019/05/24 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2019/03/06 00:00:00+00,39175935,,,2015/07/24 00:00:00+00,,1520,,,,,,,,,100336,,WBAccel/Ramp/EnterInside/067.22/NoticeUnattendedVehiclesRemovedAfter24Hours#334069,1185,,,30,,30,,,,EHALIN,,
29265,,,40.310437,-79.677286,1530,,7,0,8,2,Yield Sign,"9",5,5.93720006942749,1091,2,1128,6,11,2,2018/08/02 00:00:00+00,1,4,7,3,7,67.22,41063,5814,2,,41063,,2385,,,1,1035950,1,36 X 36,,8,,,Images\1162929952996968379-STO.jpg,0,105629,,2019/05/24 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2019/03/06 00:00:00+00,39175950,,,2015/07/24 00:00:00+00,,1520,,,,,,,,,100336,,WBAccel/Ramp/EnterInside/067.22/YieldSign#334084,1185,,,36,,36,,,,EHALIN,,
29311,,,40.203864,-79.562946,1527,,9,0,1,1,Advisory Ramp Speed Sign (25 MPH),"20",4,6.30420017242432,1104,3,1017,5,11,2,2018/08/04 00:00:00+00,5,4,1,3,7,78.02,41277,6157,3,,41277,,3372,,,1,1036131,1,48 X 60,,8,,,Images\6831762147108951239-STO.jpg,0,105672,,2020/09/21 00:00:00+00,,,,2020/09/21 00:00:00+00,,,,2019/03/06 00:00:00+00,39176138,,,,,1520,,,,,,,,,100345,,WB/Ramp/N/A/078.02/AdvisoryRampSpeedSign(25MPH)#334272,1201,,,60,,48,,,,EHALIN,,
29402,,,40.310692,-79.677844,1530,,4,0,8,5,Overhead Roadway Identification Sign,"12.0",1,19.3644008636475,,3,1014,3,11,2,2018/08/04 00:00:00+00,5,4,8,3,5,67.4,40649,5151,1,,40649,,4039,,,1,1035424,1,96 X 18,,1,,,Images\8508114378744358881-STO.jpg,0,105746,Irwin Int,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2019/03/06 00:00:00+00,39175612,,,,,1520,,,,,,,,,100329,,EB/Overhead/N/A/067.40/OverheadRoadwayIdentificationSign#333746,1185,,,18,,96,,,,LRS_POST,,
