OBJECTID,X,Y,Z,Layer,URL,Text,MUTCD,Width,Height,Condition,Orientation,Longitude,Latitude
1532,1449782.494,330402.4611,1000.081425,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c9f18855-73db-48a2-a56f-f1ab6becfd89,MILE 75.1,D10-1,0.961849845,3.857098804,,-38.52592225,-79.60780321,40.22534179
1533,1430826.326,364666.7155,1110.207009,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-04063901-ea2a-4ce5-92a7-061eaa34e895,70,R2-1,3.500070042,4.651949792,,-21.67154638,-79.67835339,40.31826236
1534,1430753.141,364579.139,1106.673866,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fb48d923-884b-4637-80dc-a8c34388536d,"ATTRACTION - EXIT 67
SAINT VINCENT COLLEGE
Seton Hill UNIVERSITY
DIRECTIONS AT EXIT",D5-1,13.13315791,6.351524732,,162.4407853,-79.67860893,40.31801763
1535,1430751.469,364578.6136,1105.928549,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6fa3883d-194a-4c14-8873-ef28f701c46b,ATTRACTION,D5-1,12.88948178,6.102269088,,162.4452697,-79.67861488,40.31801609
1536,1503403.578,298364.6602,1797.47272,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-5cc91b89-4e12-4593-9eab-fe8d13fa96fe,Keyser Rd,D3-1,6.380081714,2.723694502,,-37.21701962,-79.41364436,40.14034713
1537,1450491.301,329709.4011,994.4592132,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3c848e53-92bf-4068-a915-20bf818e0bd7,,W1-15,5.358905224,8.149764327,,-16.60601107,-79.6052132,40.22348061
1538,1450491.051,329709.4075,990.3776955,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7dad88d7-0c77-45c5-8fc7-ed82dfbb4db0,20 MPH,W13-1P,2.666869174,3.170114016,,165.9325358,-79.6052141,40.22348061
1539,1450489.898,329709.3146,988.4487742,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-401aab47-55ce-491e-90b1-6b5b5e2e60b2,,R10-3e,0.964520413,1.169891737,,-111.8625305,-79.60521822,40.22348029
1540,1450488.526,329708.5905,994.6413871,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-edbbb177-f92e-4a8f-8a90-01355118d48a,,R2-1,0.52966228,0.770039333,,-12.17397684,-79.60522307,40.22347822
1541,1450492.519,329709.7215,994.6020388,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-34fe617b-816d-4cc7-bf7a-796cd89e35dc,,W1-1,2.000181018,3.954584274,,161.8659878,-79.60520887,40.22348156
1542,1484948.553,305646.4037,1289.073701,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e0bb9cad-1d66-4ef5-b8f7-62d2978f0608,EMERGENCY,D9-13,1.510097962,0.15679795,,-35.45367718,-79.48015143,40.15935915
1543,1480790.672,308718.8248,1148.401764,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3522fd78-6db2-4a73-9197-9d2fe79b7960,TRUCK LANE 1000 FEET,W3-4,2.581371097,5.227231631,,-55.5782889,-79.49524173,40.16756703
1544,1487074.643,304059.6666,1319.274579,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ffbd8335-5e68-4e17-9db5-43ff960f86c2,"76
MILE
84
0.0",D10-1,0.668446666,2.801368507,,-84.44368764,-79.47243548,40.15511832
1545,1487074.666,304059.7387,1320.460787,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a644eda5-9d66-4fad-a3ba-6963c76e7c52,INTERSTATE 76 EAST MILE 84 0,D10-1,0.674913796,5.048940572,,100.4420506,-79.4724354,40.15511851
1546,1487074.696,304059.5753,1318.637446,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2e47451d-9972-4f0b-881e-3fb95a221d37,0.4,D10-1,0.671975809,1.060228209,,92.69881851,-79.47243528,40.15511807
1547,1431256.493,361495.4761,1131.632048,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-25d6bbf7-32c2-42cc-b6fd-845b091d7fca,,W1-2,4.732518762,5.433069837,,158.0156374,-79.67656302,40.30958499
1548,1431256.807,361495.6619,1126.314311,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-74761294-e62e-4851-b345-3aff441ac58a,60 M.P.H.,W13-1P,2.79142953,2.856214448,,153.278585,-79.67656191,40.30958552
1549,1450260.515,329928.3166,990.3166204,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b9976afb-7af4-4c21-b29b-f1aa7fb18ece,"MILE
7
5
2",D10-1,17.55563849,4.280965593,,-69.20547038,-79.60605598,40.22406811
1550,1493199.179,302066.747,1446.253908,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4eec5fdb-c41e-4c48-8e83-2784995c1755,,W1-8L,2.778333939,3.717406759,,89.003901,-79.45039139,40.14997438
1551,1463663.056,321079.3676,1030.583573,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4ee3431d-2f23-4ea9-86ec-9262b92fc029,,M1-4,0.203152299,1.264350341,,146.9012015,-79.55742031,40.2005453
1552,1433053.07,352921.9473,1069.107833,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6fe913cd-31f6-40f7-8239-3574d8d4a128,EISAMAN ROAD,D3-1,9.07348116,1.638384285,,-2.274754735,-79.66945436,40.28616315
1553,1435960.497,344804.5953,1040.185678,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e4c19f5e-29a3-44ca-912d-42253ab71f86,NO TRUCKS BUSES TRAILERS LEFT LANE,R3-18,0.848301659,4.887380237,,29.06382224,-79.65840643,40.2640587
1554,1450257.394,329920.0344,988.9111426,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c0179894-960a-4b87-ad5b-6cc5283bcc7d,MILE 7 5.2,D10-1,0.980062469,3.66889947,,147.7614333,-79.60606653,40.2240452
1555,1450264.693,329930.9278,991.111798,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d0c6db8b-d027-4039-bbc8-78c46aea3a88,"MILE
7
5
2",M1-6,16.98644187,4.750829554,,-55.95661066,-79.60604122,40.22407551
1556,1450265.238,329932.1966,992.2128516,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ad5ce622-5c0c-4d9f-a5e7-3b0eee49531c,"MILE
75.2",D10-1,19.79118679,6.462205721,,-56.73461369,-79.60603936,40.22407903
1557,1450259.144,329935.0545,991.2579276,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-62ddc025-c8b1-43ed-aea9-f9b53519939d,"MILE
7
5
2",D10-1,23.44914625,5.715657083,,96.3404857,-79.60606139,40.22408652
1558,1492387.073,302065.2788,1424.224375,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d6259d2a-b7c3-40aa-a2b2-153570110cac,"MILE
85
5
.1",D10-1,0.45426407,3.75967904,,-93.04158812,-79.45329589,40.14992739
1559,1487011.859,304023.6031,1325.275556,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-76ff0d1c-b6b8-4d28-8482-b4287fcbd435,US,M1-4,1.39556986,2.702622894,,-61.66626687,-79.47265753,40.15501598
1560,1487011.913,304023.64,1323.769655,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-196fca45-c733-4338-a2f6-54a7c52cf331,EAST 76 MILE 84.0,D10-1,1.603599041,4.855075679,,-52.36160334,-79.47265734,40.15501608
1561,1492219.181,302182.6447,1426.12764,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4718ba92-9ac3-48c2-9edd-c7e9c9ecc885,,R2-1,1.938974718,4.949214457,,93.2622862,-79.45390447,40.15024062
1562,1492219.161,302182.4276,1427.345337,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-59a4977e-1581-4bff-b80c-019811425bbb,,R2-1,1.885885429,2.925831478,,92.86227353,-79.45390453,40.15024003
1563,1432155.486,359586.4091,1136.746886,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-344493b3-3a50-4515-baab-ef1a80e03a2f,"MILE
67
9",D10-1,11.54528553,3.193417274,,-51.28913841,-79.67319117,40.30439954
1564,1430744.19,379776.4332,1140.989352,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e6ad5772-3647-4c39-8a4c-c7e72ac28d36,No Parking,R7-1,2.672034704,2.432941748,,-51.25414166,-79.6798319,40.35972431
1565,1430746.426,379779.2206,1139.070192,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-85232432-2078-483c-994f-f477128d9ad1,→,M6-1,2.859333908,1.83282997,,-50.69486971,-79.67982409,40.3597321
1566,1430746.407,379779.1565,1140.944447,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3c1230a7-5f90-46ae-9674-83df807ecd68,No Parking,R8-3,2.899089813,2.809712749,,-50.90461579,-79.67982416,40.35973192
1567,1430748.156,379781.2391,1140.961618,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e8f69977-a6d9-46d2-8764-f0c1bb2994e9,No Parking,R7-1,1.630285071,2.671814511,,129.4868444,-79.67981804,40.35973774
1568,1430748.566,379781.7453,1141.004821,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6a93e969-92c7-4953-baba-888445294074,No Parking,R7-1,1.809331551,2.598035724,,129.0708912,-79.67981661,40.35973915
1569,1430750.758,379784.5071,1139.224032,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-40527805-3e1a-418f-ad63-9b826cdce03b,,M6-1,1.146988189,1.72473556,,-50.29081075,-79.67980897,40.35974687
1570,1430744.26,379776.4973,1139.264481,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0975945b-e653-4afe-a8c6-3e8ad501ef8b,→,M6-1,2.757012414,1.213707321,,128.5188059,-79.67983165,40.35972449
1571,1430749.527,379782.9372,1141.007925,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7bf1e876-11d3-4a29-88ce-da99c41b3a8a,No Parking,R7-1,1.477080711,2.579186771,,128.9178867,-79.67981326,40.35974248
1572,1430748.348,379781.4954,1139.103283,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1df77e8d-4193-4366-b51d-c883d60864e5,"	",M6-1,2.410765267,1.71050537,,129.1643983,-79.67981737,40.35973846
1573,1430749.867,379783.3601,1140.390766,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a3bf19e3-0837-4f11-8a2e-1680f2cb6f3f,No Parking,R7-1,1.973919631,4.263355271,,129.4765832,-79.67981207,40.35974366
1574,1430750.764,379784.4943,1141.011279,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b1998c08-6dc7-49f4-bf9b-58b0c2ac274b,No Parking,R8-3,1.157709866,2.432914762,,-50.37021867,-79.67980894,40.35974683
1575,1433197.932,351755.7712,1038.509217,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-56be55f7-51b0-4c91-94f6-5f454a318378,,D3-1,0.251434984,0.5668891,,171.167141,-79.66884441,40.28297132
1576,1433197.952,351755.7777,1039.507394,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-77deda71-e094-43a1-8cc4-607029fd7c11,"MILE
69
.4",D10-1,0.445977467,2.408922572,,158.6519817,-79.66884434,40.28297134
1577,1490154.775,302370.9065,1378.605769,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-782207ce-ac90-4db8-8d3b-fcaa9ff02db9,STOP,R1-1,0.11542762,0.358124762,,122.769041,-79.46130113,40.15064775
1578,1431144.188,361469.396,1126.30515,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1a9964e0-e5c6-4bd4-a6a2-d0c63b9567b0,,W4-3,4.848518399,4.784326593,,142.8979749,-79.67696357,40.3095067
1579,1430998.512,381488.0029,1160.077668,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-97336ea2-d459-464b-b3f8-5f90deeed33a,PRIVATE ROADWAY,R5-1a,3.990484658,2.639916704,,169.5022253,-79.67905366,40.36443675
1580,1450594.558,329458.7057,977.6618632,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-844764c1-08ab-48c2-bfc9-a58c000a5602,20 M.P.H.,W13-1P,0.466529686,2.792287812,,85.67115997,-79.60482465,40.22279854
1581,1450593.763,329458.3725,981.8482097,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-aaf9777a-1ca5-4c88-85f6-778730a7e495,,W1-1,5.091708774,4.994860807,,-22.98256821,-79.60482747,40.22279758
1582,1493665.296,302208.2762,1459.169586,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-07ab544a-a927-4e8f-9110-292075e4171c,,W1-8R,2.770370438,4.04011051,,64.62908174,-79.44873401,40.15038744
1583,1498986.158,302266.3044,1650.085315,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1de4935b-f8fd-44dd-a22c-c68ad1f50a22,,W1-1,3.996002379,7.731319438,,-21.88139314,-79.42970704,40.15082608
1584,1498986.408,302266.4589,1654.540843,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-51c86637-8612-4d61-ad2e-bfc6e1ad4c9c,,W1-5,5.324558312,5.21142861,,156.9119374,-79.42970616,40.15082652
1585,1430810.159,362032.405,1104.529179,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a88770ae-8a02-47c8-a9cc-b62fe7d2adb6,,W16-1,0.844865599,1.776114348,,67.5677855,-79.6782051,40.3110318
1586,1430812.792,362033.3341,1104.583846,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a75a6e5f-69d8-431f-bc24-8dfe61ea61ec,,W16-1,0.845381468,1.26020941,,-112.6879444,-79.67819573,40.31103451
1587,1430811.645,362033.0842,1109.453783,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8bdcc178-bc2f-4307-9774-98adfd883ccd,"EXIT
67",E1-5,6.966876535,5.153263745,,-24.54744867,-79.67819983,40.31103376
1588,1504590.447,295909.4421,1786.22957,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-96c400fd-d89b-4454-b9bf-f064871a34a8,SPEED LIMIT 55,R2-1,3.250562526,2.244755321,,-179.6092751,-79.40923496,40.13366979
1589,1462737.633,321826.7632,1028.343569,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b1f04c90-43d5-4195-bac4-950ff694cbae,NEW STANTON SERVICE PLAZA,D5-1,10.28149672,3.874635988,,64.07055323,-79.56078745,40.2025445
1590,1433093.343,354391.1775,1065.161632,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-61c17b7b-76e0-4fff-850e-1826d28e1d71,"MILE
68
.9",D10-1,1.13374124,3.473614863,,3.22788058,-79.66942449,40.29019772
1591,1488012.718,303603.6196,1313.04442,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3e3d0d9c-2a93-42f1-a970-bc6c5f5d63b2,,W1-8L,2.942466577,4.186267534,,141.0018176,-79.46904834,40.15391683
1592,1489552.621,302572.4784,1360.598831,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3464f1b9-e1a0-4bf7-bdea-5144919d3350,ONE WAY,R6-1,4.445948495,1.789938374,,16.87388567,-79.46346881,40.15116893
1593,1430458.449,379576.046,1132.00776,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2bdc6a74-4e9c-4e02-ab32-34bd547b2b37,MILE 63.7,D10-1,27.54073254,5.137386022,,13.21189464,-79.68084128,40.35915723
1594,1430467.28,379572.9318,1130.998319,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-77e52db5-e7f5-44cb-a4eb-80764d4295d2,MILE 6 3 7,D10-1,26.09713596,3.224365476,,176.8196422,-79.68080936,40.35914922
1595,1504685.537,294859.0049,1791.998828,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-984ef011-9f12-43d4-8e67-936a9be1859b,MILE 88.5,D10-1,0.532922636,4.229569205,,107.9230931,-79.40882437,40.13079165
1596,1503589.612,298146.1272,1783.558643,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0e31b14e-1db3-4d29-991c-2f31ec7957fa,MERGE RIGHT,W16-2a,26.31991296,5.009618794,,-91.54279858,-79.41296436,40.13975696
1597,1503143.308,298399.3441,1777.211002,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-089d792d-85c1-49ad-b08f-6b0f1ff412d7,MILE 87.7,D10-1,45.092072,5.595216049,,-97.61810796,-79.41457746,40.14042886
1598,1498040.998,303622.0326,1602.871948,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8711d4e1-e21a-49c3-8da8-11cd7d63e5a6,"MILE
86",D10-1,0.248372478,2.021779445,,150.6596968,-79.43318001,40.15449761
1599,1494954.189,303396.972,1513.35998,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f7ec8935-f23e-4cdb-b871-9543287f588a,,W1-8R,3.133269306,4.054565781,,56.78243864,-79.44420566,40.15371789
1600,1504001.865,297807.5509,1784.211818,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b6ecf633-759d-4a6d-a8a3-189dd1ebba97,"MILE
87.9",D10-1,11.40286982,3.403010486,,-77.23349731,-79.41146731,40.138849
1601,1506264.283,292765.5813,1829.446238,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-96bce1a5-f81a-4e1f-bff3-993ae79a349e,EAST 76 MILE 89 .0,D10-1,1.489135668,4.852487341,,-62.43982887,-79.40303921,40.12512726
1602,1503147.889,298401.5019,1777.776707,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d48726b5-70b1-4cdd-bbc8-9149697dcd03,MILE 87.7,D10-1,43.62104795,3.283139293,,70.29150213,-79.41456122,40.14043502
1603,1503136.776,298398.7129,1777.088598,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0a51d336-3844-47fb-9531-fbcf9a81e9a0,"MILE
87
7",D10-1,36.19754365,2.98614234,,-82.42562508,-79.41460078,40.14042679
1604,1494119.106,302406.1178,1476.807744,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6d7504f8-73c9-4866-a79b-6dc99d7d699b,,W1-8L,2.81147429,3.546159124,,62.29878483,-79.44712449,40.15095439
1605,1502265.982,299020.7512,1767.898979,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fa5bdf75-cc43-46f0-8dc3-31899ac87ef5,MILE 87.5,D10-1,0.989993623,3.862577414,,-49.48741073,-79.41775688,40.14208894
1606,1501424.835,299617.3034,1758.617115,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0a7ebd0d-44b8-48e9-82d9-bbae72691db9,MILE 87.3,D10-1,13.07504506,4.950289606,,-120.6191685,-79.42080538,40.1436826
1607,1501421.732,299621.2482,1757.704255,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-986763be-8362-49cf-9dea-6134c47af34d,67,M1-4,7.295989728,2.571746374,,52.23337921,-79.42081674,40.14369327
1608,1501427.274,299620.6387,1757.677679,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6102d01a-9a80-400a-a84d-0e92f7838111,,M1-4,35.88775656,3.56644852,,61.83747089,-79.42079688,40.14369188
1609,1495213.702,303579.3017,1523.518969,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c36ba569-3907-4b00-8dcc-fd54be94e096,,W1-8L,2.726900787,3.922576174,,75.06469073,-79.44328994,40.15423197
1610,1500246.004,300691.1383,1713.122674,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-876ced1c-aec2-45e8-8e48-98d73f246806,EAST 76 MILE 87 .0,D10-1,1.071941828,4.470245552,,-31.30954069,-79.42509409,40.14656856
1611,1482522.49,308145.0282,1199.021645,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-703407eb-18c5-42df-a3d5-a28ae28e3da8,,W1-8R,3.232923263,3.926425829,,-67.8328385,-79.48900569,40.16608598
1612,1439792.311,343230.8078,1136.781829,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-61f5c923-db2a-4f9b-a770-4e909c878050,"MILE
7
1 8",D10-1,3.958907557,6.38949172,,-110.9420918,-79.64455801,40.25996601
1613,1439795.599,343231.8138,1136.131079,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-23bd25c6-699e-4b63-8d42-1110247fd30e,"MILE
71
8",D10-1,14.35815919,3.524719877,,105.8503001,-79.64454631,40.25996897
1614,1439799.841,343226.1428,1136.705335,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-929d1b70-e092-4725-8b55-ff8a1a1e53e4,"MILE
7
1.8",D10-1,22.39929154,4.151262391,,-100.5905839,-79.64453068,40.25995366
1615,1439797.656,343231.2339,1135.956515,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-bfdec6f6-6abf-4f08-b752-42d7e671b182,"MILE
7
1.8",D10-1,19.15240149,4.435335056,,89.02251059,-79.6445389,40.2599675
1616,1439797.207,343232.5667,1135.816893,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-155b42a8-5e99-4597-b169-33e5d64e0230,7 8,D10-1,16.95899093,3.941299192,,-87.23395718,-79.64454061,40.25997113
1617,1433236.309,347534.3768,1010.446768,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-cb891523-2aaf-439a-b05c-3bca148297f9,"MILE
70.2",D10-1,1.052962246,3.687588461,,-9.555175465,-79.66837823,40.27138836
1618,1449225.745,330786.9594,1027.233054,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-430d0013-0b9e-4ca4-8194-19c9b358a064,"East
70 76
Breezewood
Harrisburg",D1-1,14.10829577,14.11730685,,132.0787989,-79.60982563,40.22636487
1619,1449216.454,330776.4633,1029.282273,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c248bf23-6d6e-46b2-aaed-c98fd3efe565,WEST I-70 US 119 TO TOLL PA TURNPIKE 66 Greensburg Wheeling WV,D1-1,18.14002254,19.44775834,,131.2274037,-79.6098581,40.22633553
1620,1449213.135,330772.6858,1029.833201,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b9cfad2b-efe3-4403-97e5-9e81347ce0f2,"NEW STANTON
WEST 70 119 TO TOLL 66
Greensburg Wheeling WV
EXIT 75
EXIT ONLY",E1-1,18.16761271,19.61565225,,-48.98820811,-79.6098697,40.22632497
1621,1450405.826,329449.2476,966.7474454,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7bbafdd1-e1c6-44ec-bdf6-9a0bc03333e8,3,M1-4,2.585747767,4.251996776,,-9.08E-07,-79.60549966,40.2227617
1622,1450409.114,329458.4654,972.4074035,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0390b7b0-94e2-4e25-9e33-4a5f8cfe41c1,"MILE
7
5
.3",D10-1,1.738656189,8.666508186,,171.993605,-79.60548858,40.22278718
1623,1450419.283,329445.3773,966.6313026,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-5b15b04d-872e-49a9-a4d0-31d907fb19ee,753,D10-1,14.03109305,31.32489089,,179.9999994,-79.60545119,40.22275185
1624,1472051.848,314164.2713,1149.153739,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-cfbdd6c4-35b4-4e78-aafd-bb904779e1e9,805,M1-4,14.08597927,3.234074678,,79.07180081,-79.52689681,40.18203396
1625,1455042.288,325666.9082,1003.776768,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-974dba2e-ca7d-423d-9e8c-59c2e7acf2af,65.5,D10-1,1.847620028,1.356887638,,-12.41311459,-79.5886175,40.21264732
1626,1472049.586,314165.5833,1149.046757,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e1a43a3a-4119-4ac9-8f53-5b0a42cb456f,805,D10-1,11.72790535,3.530368618,,96.88473985,-79.526905,40.18203743
